time,m_x,m_y,m_z,qfi,qfi_raw
64, 1.481576369994981E-001,-7.109452195447329E-003, 3.117742441636375E-001, 4.652734431855599E-002, 7.623040093152213E+004
65, 1.935379686487533E-001,-8.064245357238450E-002,-2.747759365469420E-001, 4.702261887831259E-002, 7.946822590434828E+004
66, 3.027629348632644E-001, 3.198211550900542E-004, 2.329252188172350E-001, 4.721380289109073E-002, 8.226533015743649E+004
67, 2.237624019793546E-001, 8.259306969824524E-002,-2.754212615161339E-001, 4.743490069965588E-002, 8.517410769630209E+004
68, 1.672252650911162E-001, 1.201049426015193E-002, 3.126174475645697E-001, 4.785148787531711E-002, 8.850611197418653E+004
69, 2.847988525555651E-001,-1.035464612849047E-001,-2.552529956503848E-001, 4.818415514683638E-002, 9.176190506163519E+004
70, 2.994201001661444E-001, 2.991094612457868E-003, 2.044225698277275E-001, 4.854610500509231E-002, 9.515036580998093E+004
71, 1.650231756205319E-001, 7.243370734477106E-002,-2.434479818093266E-001, 4.926742317201734E-002, 9.934283208405576E+004
72, 1.821988969163312E-001, 3.584860082623897E-002, 2.643037262149726E-001, 5.004590933976357E-002, 1.037751976069337E+005
73, 2.970887628473893E-001,-1.611011363833057E-002,-2.262936739281463E-001, 5.050586507628441E-002, 1.076583019966079E+005
74, 2.473991251109936E-001,-9.424482642663252E-002, 2.647677726996158E-001, 5.063759393354719E-002, 1.109165857520417E+005
75, 1.690594911412740E-001, 3.807755718334689E-002,-3.259494997657787E-001, 5.069811689031081E-002, 1.140707630031993E+005
76, 2.058228023308254E-001, 7.061557828290874E-002, 3.131184441640785E-001, 5.074282635816710E-002, 1.172362260179093E+005
77, 3.196987665376437E-001,-6.148757934307562E-002,-2.481955734345755E-001, 5.069184055871697E-002, 1.202207690690532E+005
78, 2.757120680790919E-001,-2.444644917643731E-003, 2.292084773138375E-001, 5.085066063685071E-002, 1.237501677258399E+005
79, 1.470180558258659E-001, 9.682960607388390E-003,-2.351147456593362E-001, 5.158550678109942E-002, 1.287780591283366E+005
80, 1.992454241522525E-001, 3.901256974755308E-003, 2.383280866132226E-001, 5.236834899947921E-002, 1.340629734386668E+005
81, 2.836561489469870E-001, 4.943494306129471E-002,-2.498035424690059E-001, 5.256256655248328E-002, 1.379451996603371E+005
82, 2.181030699328712E-001,-7.357259700370421E-002, 3.077627312987424E-001, 5.244456588347112E-002, 1.410549044001839E+005
83, 1.919893137826100E-001,-2.022976627380597E-002,-3.356080032046660E-001, 5.237902287185595E-002, 1.443356354256863E+005
84, 3.062106995629246E-001, 4.589175999553326E-002, 2.945894100114491E-001, 5.221514346663258E-002, 1.473720209202238E+005
85, 2.809340083364137E-001, 6.025834404706252E-002,-2.995362902846094E-001, 5.181107422439970E-002, 1.497340045085151E+005
86, 1.204170579208951E-001,-2.329473954293629E-002, 3.509436578854105E-001, 5.148532299920729E-002, 1.523141795608549E+005
87, 2.011377836410335E-001,-1.136337223112206E-001,-3.053079251110226E-001, 5.148084717425080E-002, 1.558634129047617E+005
88, 3.151639323577221E-001, 3.513426378336681E-002, 2.329811634259423E-001, 5.158669097257371E-002, 1.597949339566443E+005
89, 2.831921912177854E-001, 1.242141465654889E-001,-2.711453871784285E-001, 5.153784367312923E-002, 1.632925038939426E+005
90, 1.128676540734961E-001,-7.962304837378172E-002, 3.766393087946004E-001, 5.133709695504823E-002, 1.663321941343563E+005
91, 1.997814785603237E-001,-1.192748557496132E-001,-3.488973603160839E-001, 5.110421418636808E-002, 1.692775990709256E+005
92, 3.486738728676285E-001, 5.626592924059710E-002, 2.650247546784591E-001, 5.088070909958255E-002, 1.722617287275467E+005
93, 2.972124218006499E-001, 8.808622904653060E-002,-2.782654508992279E-001, 5.066917617337171E-002, 1.752950818893968E+005
94, 1.317294327547819E-001,-1.204804908634150E-001, 3.793552244263771E-001, 5.047190317986129E-002, 1.783878945989017E+005
95, 1.421246235418203E-001,-7.761804077203868E-002,-3.975421871231279E-001, 5.000035179489237E-002, 1.805012699795614E+005
96, 2.987973418928220E-001, 5.905464770447785E-002, 3.261320996654208E-001, 4.934994127622277E-002, 1.819236235206676E+005
97, 2.794798867618511E-001, 2.106907903959631E-002,-3.152443804399939E-001, 4.889578401215030E-002, 1.840241727081289E+005
98, 2.179723606745115E-001,-2.279724712847205E-003, 3.307569546000336E-001, 4.880579130640746E-002, 1.874923278826949E+005
99, 2.215256016516457E-001,-4.248107752618967E-002,-3.128436492096469E-001, 4.872655102122269E-002, 1.910275706236014E+005
100, 2.607668021200570E-001,-4.543229664184278E-003, 2.902880885620724E-001, 4.852411711094879E-002, 1.940964684437952E+005
102, 2.221635907233397E-001, 1.770904966843084E-002, 3.123576530340287E-001, 4.858207864528000E-002, 2.021791784901972E+005
104, 2.461518731139622E-001,-7.087323045638246E-002, 3.316817801885545E-001, 4.801161533228346E-002, 2.077174525735911E+005
107, 3.355749898644746E-001,-4.169508688284364E-002,-2.524622356498483E-001, 4.761666476420565E-002, 2.180652779541562E+005
109, 8.959481729041294E-002, 6.705488129078794E-003,-3.230642404527872E-001, 4.769516336679171E-002, 2.266664943843409E+005
112, 2.941997728027368E-001,-8.513246511353224E-002, 2.638620989627328E-001, 4.831139753844447E-002, 2.424072682888990E+005
114, 2.193734377884016E-001, 7.901764930760133E-002, 2.677873579140223E-001, 4.875330337807304E-002, 2.534391722805749E+005
117, 1.928306046147336E-001,-3.269119536508706E-002,-2.919470107482302E-001, 4.919791923521340E-002, 2.693881265643345E+005
120, 2.302025202071514E-001,-6.191957736703707E-002, 2.775691247154002E-001, 4.999198876464614E-002, 2.879538552843618E+005
123, 2.538347541509819E-001, 4.759788986863532E-002,-2.132646802327378E-001, 5.077550391342830E-002, 3.072730394825027E+005
125, 1.895028309021987E-001,-3.302694114383116E-002,-2.780272673798502E-001, 5.147160469774004E-002, 3.216975293608753E+005
128, 1.867008829530750E-001, 1.560391726418854E-002, 3.011716285803250E-001, 5.161987633643237E-002, 3.382960215584432E+005
131, 1.879812340343107E-001, 4.480195548463954E-002,-2.916155858547264E-001, 5.166208555281462E-002, 3.546292200687407E+005
134, 3.231062040204328E-001,-9.397238967709595E-002, 2.473038079512488E-001, 5.214870835762736E-002, 3.745528829078227E+005
138, 3.004809389690097E-001,-5.155278608714444E-002, 2.917584311442930E-001, 5.141788010980836E-002, 3.916808435244762E+005
141, 2.894731611131440E-001,-5.807173127882511E-002,-2.824327063561625E-001, 5.094709055577824E-002, 4.051516429357709E+005
144, 2.205330147496244E-001, 7.063035530366503E-003, 3.119262437267517E-001, 5.089840871014840E-002, 4.221717612054549E+005
147, 2.199896110269412E-001,-3.592131172220879E-002,-3.510132560174823E-001, 5.017748244496053E-002, 4.337140872612608E+005
151, 1.842571395348172E-001,-1.285883912551459E-001,-3.180296801909329E-001, 4.942262120004333E-002, 4.507540743928752E+005
154, 1.301749458034789E-001,-1.001414029121896E-001, 3.312091170681878E-001, 4.971856180316830E-002, 4.716501646895758E+005
158, 1.781195658471172E-001,-2.221394917316272E-003, 3.278626191620334E-001, 4.943353912153266E-002, 4.936235482519765E+005
162, 1.845639575876951E-001,-4.130166036497145E-002, 2.619222879206223E-001, 5.019004779186447E-002, 5.268750456998765E+005
165, 1.874059831823790E-001, 4.280294346758391E-002,-2.832471377027124E-001, 5.052831000910689E-002, 5.502532959991740E+005
169, 1.469786119512665E-001, 4.532207491123866E-002,-2.491300336958022E-001, 5.143366326448297E-002, 5.875987425987592E+005
173, 1.888099755164062E-001,-4.965184798615671E-002,-2.868989003505553E-001, 5.177655726032685E-002, 6.198482328977289E+005
177, 1.899772418760789E-001, 8.344131478083314E-003,-2.749749222654672E-001, 5.280346811604151E-002, 6.617119410429858E+005
181, 1.088066019472869E-001,-1.166906927142286E-001,-3.867544624300092E-001, 5.252220170607096E-002, 6.882719400370363E+005
186, 2.888652932359235E-001, 3.377744485284793E-002, 2.747707234171967E-001, 5.282961271005931E-002, 7.310773125268847E+005
190, 2.245933476921510E-001, 5.138408093927819E-002, 3.566172197410907E-001, 5.208716442065833E-002, 7.521386542343062E+005
194, 2.867372975646892E-001,-5.463680361086333E-002, 2.517815377928670E-001, 5.179557316216863E-002, 7.797512766125514E+005
199, 1.290240068194841E-001, 4.476537888362192E-002,-3.752229056269570E-001, 5.123603524066948E-002, 8.115992926263008E+005
204, 8.228823325464935E-002, 4.922092126542342E-002, 3.028418470387567E-001, 5.135604409555220E-002, 8.548932524322001E+005
208, 1.902506288924443E-001, 9.753050715573137E-002, 2.615495305753427E-001, 5.151405453454112E-002, 8.914816221529548E+005
213, 2.475630073343238E-001, 4.124009406867659E-002,-2.234701103168787E-001, 5.216570265719320E-002, 9.466823055416793E+005
218, 1.283406910854201E-001,-7.606548176348723E-003, 2.116407307924869E-001, 5.296323441228383E-002, 1.006809900883751E+006
223, 2.329329702708777E-001,-9.753464454265985E-002,-2.753343494479872E-001, 5.366398284312671E-002, 1.067462481122339E+006
229, 2.540667876665728E-001, 1.319370094830414E-001,-2.595772407714366E-001, 5.439343579828299E-002, 1.140978466679103E+006
234, 2.062185834984149E-001, 4.812899301603300E-002, 3.061038016023541E-001, 5.387517365551302E-002, 1.179995603472508E+006
239, 3.154126897323025E-001, 7.645100942809702E-002,-2.940526081050467E-001, 5.401401263756890E-002, 1.234133766348229E+006
245, 1.199559301713748E-001,-1.599396629054461E-002,-3.264061552051615E-001, 5.343701679589049E-002, 1.283022773269331E+006
251, 2.658104131457530E-001, 2.223608792043238E-002,-2.183727618474351E-001, 5.319459774352456E-002, 1.340525140975916E+006
257, 2.984753029070318E-001,-7.994090177659367E-002,-2.386700307021533E-001, 5.350180855194278E-002, 1.413496381218907E+006
263, 1.691674024373281E-001, 6.215721195425865E-002,-2.699354790843079E-001, 5.441222771965640E-002, 1.505455751656366E+006
269, 2.502749826525469E-001,-1.456619986081154E-003,-1.382130791284142E-001, 5.522524102601988E-002, 1.598461466353530E+006
275, 1.334226674722107E-001, 1.988182497470821E-002,-3.350312162912432E-001, 5.574601978215694E-002, 1.686317098410247E+006
281, 2.847247806225911E-001, 4.996437321514591E-002,-2.790297790475247E-001, 5.603445864933794E-002, 1.769814755764149E+006
288, 3.465686497930228E-001,-3.441626416521108E-002, 2.307545390083625E-001, 5.570861990353913E-002, 1.848278307711660E+006
