time,m_x,m_y,m_z,qfi,qfi_raw
1,0.2037254812989354,1.1015707804757017e-17,-0.4565733611231209,0.0010401345774039522,3.74448447865422764963382164115747495103278993669617968823652
2,0.20372548129893536,4.602824147344709e-18,0.4565733611231209,0.0004103490398391613,5.90902617368392233984228233026196796639043911483830306388853
3,0.2037254812989354,-9.126300384035916e-18,-0.4565733611231209,3.896826912160212e-05,1.26257191953990870707126934043226939355531838600759046875646
4,0.2037254812989354,-8.4935733861933e-18,0.4565733611231209,1.8120261355755955e-05,1.04372705409154299431404346237430323241841905326644095314122
5,0.20372548129893536,5.4925071360576455e-18,-0.4565733611231209,6.427952852075358e-05,5.78515756686782267245781560605225794572983440419571697675196
6,0.2037254812989354,1.073016742017339e-17,0.4565733611231209,3.096100510941621e-05,4.01254626218034113307961415504959133964712390935428766614255
7,0.2037254812989354,-1.051048922758548e-18,-0.4565733611231209,7.61659127801396e-08,0.0134356670144166254985705431922826812659569585670386816035412
8,0.2037254812989354,-1.1222154206562114e-17,0.4565733611231209,1.5058855762553453e-05,3.46956036769231545067407054515276389119236282858488510110611
9,0.20372548129893536,-3.693391160256702e-18,-0.4565733611231209,2.0614851626286696e-05,6.0112907342252003156840107907060663030689460740071056512024
10,0.2037254812989354,9.660440695918281e-18,0.4565733611231209,4.153732331866524e-06,1.4953436394719487942982213065096176089612804914521141902235
11,0.2037254812989354,7.762238214497355e-18,-0.4565733611231209,1.932855293895335e-06,0.841951766020807905461162744981600220823900557992653379426479
12,0.20372548129893536,-6.366806664164422e-18,0.4565733611231209,1.0878866661644107e-05,5.63960447739630520329149272778957651386646512156286775143738
13,0.2037254812989354,-1.0383656617713968e-17,-0.4565733611231209,7.022474323009653e-06,4.27247337811907280849430225902840880517204902255753150437631
14,0.2037254812989354,2.0713149981167e-18,0.4565733611231209,7.514736354664187e-08,0.0530239797185105066624839819511130257580333922167270144131702
15,0.2037254812989354,1.1323345950703011e-17,-0.4565733611231209,3.938326341014928e-06,3.19004433622209129834447496354210637435845739736573413097301
16,0.20372548129893536,2.7503074455452904e-18,0.4565733611231209,6.609687896528376e-06,6.09148836544055150436508936748681647288712425052546577461853
17,0.2037254812989354,-1.011112989266758e-17,-0.4565733611231209,1.6719487991149181e-06,1.73949553059916076337772858990944143080924024423328514544981
18,0.2037254812989354,-6.953946916187582e-18,0.4565733611231209,5.658190173615659e-07,0.659971301850530380175359590753414779666028574680449573296767
19,0.20372548129893536,7.212227467772278e-18,-0.4565733611231209,4.2106912381233085e-06,5.47221433306505143377397187963975619235600007850232081485614
20,0.2037254812989354,9.980100853611892e-18,0.4565733611231209,3.141256714903406e-06,4.5234096694609049919023961500820790635279063056699171304388
21,0.2037254812989354,-3.046062597476249e-18,-0.4565733611231209,7.382515764639811e-08,0.117204820279421630796670364587108532014304046296683780345223
22,0.2037254812989354,-1.1303485085057e-17,0.4565733611231209,1.6697272520040268e-06,2.90933276389181625244403398936530878574620509156350233882328
23,0.20372548129893536,-1.76000157703479e-18,-0.4565733611231209,3.2284722126365542e-06,6.14830248174505413071794262262852435862108877638491961797477
