time,m_x,m_y,m_z,qfi
1,0.0055555984287350415,1.1262703599389205e-19,-0.49996913423941286,0.00042491022302774424
2,0.0055555984287350415,5.113962690012409e-20,0.49996913423941286,0.0006568773035154336
3,0.0055555984287350415,-8.940689461916152e-20,-0.49996913423941286,0.00012664581924220022
4,0.0055555984287350415,-9.17368714612717e-20,0.49996913423941286,0.00013543119356260844
5,0.0055555984287350415,4.775143344287357e-20,-0.49996913423941286,0.0006616800988166857
6,0.0055555984287350415,1.1341778312367233e-19,0.49996913423941286,0.0004139375499244667
7,0.0055555984287350415,3.74595790719524e-21,-0.49996913423941286,1.8597969291942827e-07
8,0.0055555984287350415,-1.1171867206056767e-19,0.49996913423941286,0.0004357920364277064
9,0.0055555984287350415,-5.447542550207765e-20,-0.49996913423941286,0.0006517566094124565
10,0.0055555984287350415,8.698107390544718e-20,0.49996913423941286,0.00011808291108589743
15,0.0055555984287350415,1.1068793292152045e-19,-0.49996913423941286,0.00044658729898181096
24,0.0055555984287350415,8.186100325293665e-20,0.49996913423941286,0.00010169407606675225
37,0.0055555984287350415,-6.720626922866418e-20,-0.49996913423941286,0.0006281057362964731
58,0.0055555984287350415,7.602274472270284e-20,0.49996913423941286,0.0006072450757889315
91,0.0055555984287350415,4.7295127067214283e-20,-0.49996913423941286,3.028211289594682e-05
141,0.0055555984287350415,7.393384244768757e-20,-0.49996913423941286,0.000612560726949286
220,0.0055555984287350415,-1.394913813443564e-20,0.49996913423941286,2.5281102316445026e-06
343,0.0055555984287350415,1.1562759152962122e-19,-0.49996913423941286,0.00035222862933983654
533,0.0055555984287350415,-1.0415104529145957e-19,-0.49996913423941286,0.000496799263907351
830,0.0055555984287350415,1.1560481601295743e-19,0.49996913423941286,0.0003366808354584077
1291,0.0055555984287350415,-1.0795251478048023e-19,-0.49996913423941286,0.0002221042103467514
2009,0.0055555984287350415,1.4299191972654426e-20,-0.49996913423941286,0.0006899178038110656
3125,0.0055555984287350415,9.753166912498521e-20,-0.49996913423941286,0.00016019693088170793
4862,0.0055555984287350415,1.1425721138986167e-19,0.49996913423941286,0.0003998712109753239
7564,0.0055555984287350415,1.1304522339015442e-19,0.49996913423941286,0.00041936402115937783
11768,0.0055555984287350415,3.113839436112406e-20,0.49996913423941286,1.2794072660134023e-05
18307,0.0055555984287350415,4.2834140137243344e-20,-0.49996913423941286,2.4627806145768808e-05
28480,0.0055555984287350415,-8.304247046355839e-20,0.49996913423941286,0.000105273614468424
44306,0.0055555984287350415,1.944843865022152e-21,0.49996913423941286,0.0006925264379587123
68926,0.0055555984287350415,4.9971016068994475e-20,0.49996913423941286,3.3998088419799764e-05
107226,0.0055555984287350415,-4.524830656268574e-21,0.49996913423941286,2.6651269838695e-07
166810,0.0055555984287350415,6.265075479647012e-20,0.49996913423941286,5.521320025311669e-05
259502,0.0055555984287350415,8.662345626864882e-20,0.49996913423941286,0.0005757063855791603
403701,0.0055555984287350415,-6.660806506031962e-20,-0.49996913423941286,0.0006293673711113422
628029,0.0055555984287350415,-6.871476181255037e-20,-0.49996913423941286,0.000624827584225183
977009,0.0055555984287350415,1.0804720341931586e-19,-0.49996913423941286,0.00046973113258672446
