time,m_x,m_y,m_z,qfi,qfi_raw
1,0.20565854443516832,-1.1156244989003922e-17,0.4556809468891947,0.0016198496686596492,2.59175946985543850291685552946139292554638180466147177259192
2,0.20565854443516832,-4.077689983940471e-18,-0.4556809468891947,0.000659422782833686,4.2203058101355905287575978618641508251603221280303763269361
3,0.20565854443516832,9.716979057563825e-18,0.4556809468891947,7.215543602278127e-05,1.03903827872805018895588268065514070402865347216139267528556
4,0.20565854443516832,7.724589971382542e-18,-0.4556809468891947,2.2348090545853547e-05,0.572111117973850757976284396317311669536207998141670029736633
5,0.20565854443516832,-6.7666192338837544e-18,0.4556809468891947,9.830260609425186e-05,3.93210424377007451606080989410607553024033469650136477133113
6,0.20565854443516832,-1.0111223539976294e-17,-0.4556809468891947,5.48268465989656e-05,3.1580263641004187022182078540003693437409968935143972962978
7,0.20565854443516834,3.1860924320502997e-18,0.4556809468891947,1.0955471208183433e-06,0.085890894272158117894771442532230132811323196391448986739617
8,0.20565854443516832,1.1392662550405785e-17,-0.4556809468891947,1.942405342394037e-05,1.98902307061149397774166970520672432368309909988091327251
9,0.20565854443516832,1.1452258883983797e-18,0.4556809468891947,3.364017745323409e-05,4.35976699793913781072848558275292253552508203490924319311267
10,0.20565854443516832,-1.0881624039415225e-17,-0.4556809468891947,9.92672871811661e-06,1.58827659489865775800734890587290328044553456451073228255441
11,0.20565854443516834,-5.027212153301288e-18,0.4556809468891947,1.1946653334463179e-06,0.231287208555207127014224206844618816328548596165308212553875
12,0.20565854443516832,9.080885336686146e-18,-0.4556809468891947,1.5231151787341326e-05,3.50925737180344168066157877573095417882018405760986899806396
13,0.20565854443516832,8.445359517211514e-18,0.4556809468891947,1.350543044224521e-05,3.65186839158310497972407727937218647883735895679551565336426
14,0.20565854443516832,-5.983857698785034e-18,-0.4556809468891947,1.0556462947310478e-06,0.331050678027656616962691419867541238684154437796140043766483
15,0.20565854443516832,-1.0618418092021157e-17,0.4556809468891947,3.888458830262991e-06,1.39984517889467694124749792260778606204570806986830834401633
16,0.20565854443516832,2.0074138018026556e-18,-0.4556809468891947,1.0589540529034058e-05,4.33747580069235024490310501563363393189129112706125678105787
17,0.20565854443516832,1.1333532402209527e-17,0.4556809468891947,4.712214285127594e-06,2.17892788544299943374768603736354473349000873466467980067593
18,0.20565854443516834,2.0356541985736113e-18,-0.4556809468891947,8.36406809104217e-08,0.0433593289839626036535796261132530502283628968619720771937881
19,0.20565854443516832,-1.0644582842178044e-17,0.4556809468891947,5.1605807657529434e-06,2.98075145029889991444264426972633404615417409825729043140445
20,0.20565854443516832,-6.113986036090246e-18,-0.4556809468891947,6.3136157211673895e-06,4.04071406154712910515400045687729717032118278869694432769018
21,0.20565854443516832,8.318884139957486e-18,0.4556809468891947,1.0074040047052957e-06,0.710824265720056663596661660006666226039138921904830976629081
22,0.20565854443516832,8.997654503863627e-18,-0.4556809468891947,1.1311391716631423e-06,0.875954174535937323553251180796763217214090004975942266452042
23,0.20565854443516832,-5.076576345438768e-18,0.4556809468891947,4.89958210325361e-06,4.14700629219385524235316739020712846164363003221510207431222
24,0.20565854443516832,-1.1029346895022362e-17,-0.4556809468891947,3.010756260167401e-06,2.77471296937027658353792548741575749707412690211282439306637
25,0.20565854443516834,9.861380381908478e-19,0.4556809468891947,1.4444087181579406e-08,0.0144440871815794049848017147668090094767675274413171317095587
26,0.20565854443516832,1.126293649381478e-17,-0.4556809468891947,2.213613640202365e-06,2.39424451324287796992605238715002176917903405283235092816579
