time,m_x,m_y,m_z,qfi
1,0.15359128177005005,1.578695643386034e-50,1.4109118833234565e-33,739.7800007805288
2,0.15359128177005005,8.930727806506023e-51,-1.4109118833234565e-33,2955.2129652613526
3,0.15359128177005005,-1.162040009662823e-50,1.4109118833234565e-33,6644.561737767296
4,0.15359128177005005,-1.5164805192945522e-50,-1.4109118833234565e-33,11812.689841176189
5,0.15359128177005005,2.904778150644124e-51,1.4109118833234565e-33,18458.64452579896
6,0.15359128177005005,1.6626748470977408e-50,-1.4109118833234565e-33,26578.089920593007
7,0.15359128177005005,6.325921932751223e-51,1.4109118833234565e-33,36174.37628641113
8,0.15359128177005005,-1.2897672200797472e-50,-1.4109118833234565e-33,47249.990051304165
9,0.15359128177005005,-1.3919136869461227e-50,1.4109118833234565e-33,59800.1975575149
10,0.15359128177005005,5.665593551153415e-51,-1.4109118833234565e-33,73825.13986200477
12,0.15359128177005005,3.9506253283068336e-51,-1.4109118833234565e-33,106310.46689511008
15,0.15359128177005005,8.01578536515894e-51,1.4109118833234565e-33,166108.65691952375
18,0.15359128177005005,-1.5804237982638106e-50,-1.4109118833234565e-33,239194.82554098387
23,0.15359128177005005,-1.6391587941400782e-50,1.4109118833234565e-33,390535.6265642655
28,0.15359128177005005,-1.6685431704555857e-50,-1.4109118833234565e-33,578789.759795518
34,0.15359128177005005,-1.8906205669175637e-51,-1.4109118833234565e-33,853417.8394241385
42,0.15359128177005005,-1.1751460812009998e-50,-1.4109118833234565e-33,1302276.3099280263
52,0.15359128177005005,-1.4851180283717443e-50,-1.4109118833234565e-33,1996231.6589059606
65,0.15359128177005005,1.395044788350163e-50,1.4109118833234563e-33,3119109.789749303
80,0.15359128177005005,7.534488319055912e-51,-1.4109118833234563e-33,4724806.872852492
98,0.15359128177005005,1.1797475539417965e-50,-1.4109118833234563e-33,7090160.249850348
121,0.15359128177005005,-1.408118624720518e-50,1.4109118833234563e-33,10808730.657502783
149,0.15359128177005005,-9.463434705561599e-51,1.4109118833234561e-33,16389904.42011516
184,0.15359128177005005,-1.6384814369883624e-50,-1.4109118833234561e-33,24994217.252240226
227,0.15359128177005005,-1.1136400885502742e-50,1.410911883323456e-33,38041321.57127009
280,0.15359128177005005,2.4272725835468237e-53,-1.410911883323456e-33,57878858.71392883
344,0.15359128177005005,-1.2875714081606408e-50,-1.4109118833234558e-33,87361638.95123102
424,0.15359128177005005,7.401224512966699e-51,-1.4109118833234556e-33,132719761.26474561
523,0.15359128177005005,9.796563991038405e-51,1.4109118833234553e-33,201932980.96565837
644,0.15359128177005005,1.6867988494573478e-50,-1.4109118833234551e-33,306179151.1308772
793,0.15359128177005005,-1.3793515115367627e-50,1.4109118833234548e-33,464248227.8837501
977,0.15359128177005005,-1.2454645992017928e-50,1.4109118833234543e-33,704681720.351887
1203,0.15359128177005005,4.2836822399158656e-51,1.4109118833234537e-33,1068403086.2239234
1482,0.15359128177005005,1.4175783295118577e-50,-1.4109118833234532e-33,1621437772.600274
1825,0.15359128177005005,-1.6304983030410362e-50,1.4109118833234524e-33,2458836300.2589803
2247,0.15359128177005005,6.551134017290798e-51,1.4109118833234515e-33,3727434521.378839
2768,0.15359128177005005,7.284983087667817e-51,-1.4109118833234503e-33,5656347074.273403
3409,0.15359128177005005,5.767134744829679e-51,1.4109118833234488e-33,8579419048.889044
4198,0.15359128177005005,9.069014971170686e-51,-1.410911883323447e-33,13010343013.103186
5170,0.15359128177005005,-1.577490889572441e-50,-1.4109118833234448e-33,19732629627.73115
6368,0.15359128177005005,-1.6131323722412487e-50,-1.4109118833234421e-33,29937117900.23809
7842,0.15359128177005005,8.919356660849513e-51,-1.4109118833234387e-33,45400177852.56611
9658,0.15359128177005005,1.4319267091029088e-50,-1.4109118833234346e-33,68861785681.87524
11895,0.15359128177005005,-1.6566476870282317e-50,1.4109118833234296e-33,104455850849.65192
14649,0.15359128177005005,1.6367810660810974e-50,1.4109118833234233e-33,158423584795.7771
18041,0.15359128177005005,-1.416384475267723e-50,1.4109118833234158e-33,240284131812.37482
22219,0.15359128177005005,-1.4676137024640655e-50,1.4109118833234062e-33,364462538856.00244
27364,0.15359128177005005,1.0295242435290634e-50,-1.4109118833233946e-33,552793645078.6279
33700,0.15359128177005005,-3.903817183746601e-51,-1.4109118833233802e-33,838423958343.8735
41504,0.15359128177005005,1.3305199880984953e-50,-1.4109118833233626e-33,1271697410757.4868
51114,0.15359128177005005,-1.2044841502953662e-50,-1.4109118833233408e-33,1928784092132.4712
62949,0.15359128177005005,2.8443241534139005e-51,1.410911883323314e-33,2925375022272.4307
77525,0.15359128177005005,1.5361900468387097e-50,1.4109118833232811e-33,4436979560129.126
95477,0.15359128177005005,-1.078541441631593e-50,1.4109118833232404e-33,6729788369311.972
117584,0.15359128177005005,-1.659281983324445e-50,-1.4109118833231905e-33,10207052258724.838
144811,0.15359128177005005,-1.529015240570738e-51,1.4109118833231289e-33,15481284202835.8
178343,0.15359128177005005,2.754770433920766e-51,1.410911883323053e-33,23480968933899.84
219638,0.15359128177005005,1.683848945136976e-50,-1.4109118833229596e-33,35613842937839.82
270495,0.15359128177005005,1.0216136962399621e-50,1.4109118833228444e-33,54015992675812.9
333129,0.15359128177005005,4.191303068877371e-51,1.4109118833227026e-33,81927322266377.61
410265,0.15359128177005005,-1.0196553598153886e-50,1.4109118833225282e-33,124260419482148.48
505263,0.15359128177005005,7.88968111629446e-51,1.4109118833223131e-33,188468542053770.06
622257,0.15359128177005005,-1.6425038474132093e-51,1.4109118833220485e-33,285853464345850.5
766341,0.15359128177005005,-1.5521958919567335e-50,1.4109118833217225e-33,433558795384599.94
943787,0.15359128177005005,-3.895063161781272e-52,1.4109118833213208e-33,657584942558953.4
1162322,0.15359128177005005,1.684738802854029e-50,-1.4109118833208263e-33,997371133198258.1
1431458,0.15359128177005005,1.6415469722499174e-50,-1.4109118833202173e-33,1512728880239715.5
1762914,0.15359128177005005,1.4732136439183711e-50,-1.4109118833194673e-33,2294384138319384.5
2171117,0.15359128177005005,-1.095523417485044e-50,1.4109118833185435e-33,3479928605890234.5
2673841,0.15359128177005005,-1.303450612484168e-50,1.410911883317406e-33,5278068653971760.0
3292971,0.15359128177005005,2.928431182678515e-51,1.410911883316005e-33,8005338313269727.0
4055460,0.15359128177005005,1.1434261118092506e-50,-1.4109118833142796e-33,1.2141829292710152e+16
4994505,0.15359128177005005,-1.532382353158168e-50,1.4109118833121546e-33,1.841572337368419e+16
6150985,0.15359128177005005,1.2157023629399139e-50,1.4109118833095377e-33,2.7931432788260116e+16
7575250,0.15359128177005005,-1.7155528325955617e-51,-1.4109118833063147e-33,4.236408379729841e+16
9329304,0.15359128177005005,1.667403953401492e-50,-1.4109118833023457e-33,6.425432538777404e+16
11489510,0.15359128177005005,1.5711138291075232e-50,-1.4109118832974574e-33,9.745562099031651e+16
14149912,0.15359128177005005,3.349468669256594e-51,-1.4109118832914372e-33,1.478125659242407e+17
17426333,0.15359128177005005,-1.3943490553808244e-50,1.410911883284023e-33,2.2418982381010707e+17
21461411,0.15359128177005005,1.2443950215028827e-50,1.4109118832748924e-33,3.4003249455231206e+17
26430814,0.15359128177005005,1.5510947697428296e-50,-1.4109118832636473e-33,5.157330402067736e+17
32550885,0.15359128177005005,1.620519202171645e-50,1.4109118832497983e-33,7.822210155219556e+17
40088063,0.15359128177005005,7.473085631103788e-51,1.4109118832327428e-33,1.1864078804293466e+18
49370478,0.15359128177005005,-1.3715092459847188e-50,-1.410911883211738e-33,1.7994448562883638e+18
60802242,0.15359128177005005,1.6570401751465699e-50,-1.4109118831858694e-33,2.7292484064790093e+18
74881038,0.15359128177005005,1.2238110702840947e-50,-1.410911883154011e-33,4.1394971712098975e+18
92219788,0.15359128177005005,1.4805047611183646e-50,-1.4109118831147759e-33,6.278445334152419e+18
113573335,0.15359128177005005,-1.1078969218820216e-50,1.4109118830664557e-33,9.52262397993401e+18
139871310,0.15359128177005005,-1.6727684351003616e-50,-1.410911883006947e-33,1.4443124770451886e+19
172258596,0.15359128177005005,-1.6536202235666162e-50,-1.4109118829336591e-33,2.190613120724448e+19
212145178,0.15359128177005005,-1.0726021315018938e-50,-1.4109118828434012e-33,3.3225399217535255e+19
261267522,0.15359128177005005,1.3449568227360166e-50,-1.4109118827322442e-33,5.039352413810912e+19
321764175,0.15359128177005005,-2.2673080651203114e-51,1.4109118825953487e-33,7.643270944343073e+19
396268863,0.15359128177005005,5.281637300080493e-51,1.4109118824267548e-33,1.1592678075339357e+20
488025158,0.15359128177005005,-3.016127315327141e-51,-1.410911882219123e-33,1.7582810670359567e+20
601027678,0.15359128177005005,-1.2893660019371485e-50,-1.4109118819634139e-33,2.6668145912087446e+20
740195999,0.15359128177005005,-1.6319706318969794e-50,1.4109118816484951e-33,4.0448027241355307e+20
911588829,0.15359128177005005,1.4400953426934156e-50,1.4109118812606569e-33,6.134820600568828e+20
1122667773,0.15359128177005005,-1.0997993341092245e-50,1.4109118807830142e-33,9.304786024060475e+20
1382622173,0.15359128177005005,-8.616583871336542e-51,1.4109118801947734e-33,1.411272610353329e+21
1702769172,0.15359128177005005,-1.0995412179679157e-50,-1.4109118794703248e-33,2.1405010041589916e+21
2097046401,0.15359128177005005,-8.027159196019098e-51,1.4109118785781298e-33,3.246534022657501e+21
2582618760,0.15359128177005005,1.28591767728704e-51,-1.4109118774793464e-33,4.924072980074829e+21
3180625692,0.15359128177005005,1.6778381831103166e-50,-1.410911876126139e-33,7.468424649161826e+21
3917101490,0.15359128177005005,-1.614190448345899e-50,-1.4109118744595956e-33,1.1327485796632188e+22
4824108704,0.15359128177005005,1.2855150489334893e-51,-1.4109118724071629e-33,1.718058901758754e+22
5941133984,0.15359128177005005,5.3165796573672585e-51,-1.410911869879488e-33,2.605808951017426e+22
7316807143,0.15359128177005005,-5.434131094782448e-51,1.410911866766528e-33,3.952274444959274e+22
9011018251,0.15359128177005005,-1.492573245910896e-50,1.41091186293276e-33,5.99448139835696e+22
11097524964,0.15359128177005005,-1.0715066549157097e-50,-1.4109118582112802e-33,9.09193117565697e+22
13667163564,0.15359128177005005,1.002749962947241e-50,-1.410911852396538e-33,1.378988556198296e+23
16831803533,0.15359128177005005,-1.9700198933805197e-51,1.4109118452353873e-33,2.0915352323069355e+23
20729217795,0.15359128177005005,1.581688228741753e-50,1.4109118364160655e-33,3.172266809496668e+23
25529080682,0.15359128177005005,-1.1163803807245255e-50,-1.4109118255546214e-33,4.811430644993133e+23
31440354715,0.15359128177005005,2.5294053110132044e-51,1.4109118121781985e-33,7.297578116768774e+23
38720387818,0.15359128177005005,1.686748793823734e-50,-1.4109117957044493e-33,1.1068359975211442e+24
47686116977,0.15359128177005005,1.3850622964743402e-51,1.4109117754161822e-33,1.6787568502085672e+24
58727866131,0.15359128177005005,1.378782136621956e-50,1.4109117504301377e-33,2.546198866285421e+24
72326338964,0.15359128177005005,4.3286280518461366e-51,-1.4109117196585336e-33,3.8618628219290306e+24
89073546386,0.15359128177005005,-1.6545353409676966e-50,-1.4109116817617067e-33,5.857352563099174e+24
109698579789,0.15359128177005005,-8.915978744211424e-51,1.4109116350897874e-33,8.883945554162866e+24
135099352119,0.15359128177005005,-7.938696854947864e-52,1.4109115776108665e-33,1.3474430258152707e+25
166381688607,0.15359128177005005,-1.678475051402842e-50,1.4109115068225302e-33,2.043689593515445e+25
204907468981,0.15359128177005005,1.5927892750199484e-50,1.4109114196429041e-33,3.0996985212819125e+25
