time,m_x,m_y,m_z,qfi
84975343590864032,0.0017429441970824317,-1.0332294930476716e-37,-1.5608093477578597e-35,2.8939028270055686e+35
132194114846602864,0.0037960719720765462,-2.5512011060051977e-37,-2.5976052669158144e-35,6.996687906806037e+35
205651230834864320,0.010033470457667065,6.061513987320278e-37,-4.446055458940135e-35,1.6892358922809076e+36
319926713779738432,0.0009456982057563758,-9.570917233117628e-37,-7.861829312729731e-35,4.064510655930875e+36
497702356433209344,0.011073462648969664,1.1593120638907728e-36,-1.437113163403074e-34,9.699174092831608e+36
774263682681127808,0.010506780657994045,2.21015041303215e-36,-2.68670150009614e-34,2.268347567266872e+37
1204503540258778624,0.0001573483440094783,-2.5741052187878062e-36,-4.961553831396154e-34,5.048286333252921e+37
1873817422860371456,0.008278379665274808,4.6161494164524934e-36,-8.272622913544253e-34,9.912472142179522e+37
2915053062825169920,0.0032353471423637275,-4.209139080018298e-36,-9.694131246753288e-34,1.3854341036769886e+38
4534878508128554496,0.004882578896338786,-1.0126020542292453e-36,-2.5699961447723417e-34,5.772945660979529e+37
7054802310718630912,0.006411762834215638,-2.4510750256342327e-36,-5.0222302124306015e-34,5.128980148496688e+37
10974987654930499584,0.002101078105122991,1.4199772298714647e-36,-3.002163397952526e-35,1.8900871013959503e+37
17073526474706886656,0.004945898356503525,2.248255269575089e-37,1.417531637908473e-35,7.746139336177102e+36
26560877829466730496,7.803397538692046e-05,1.572010318059338e-36,-9.01197347295872e-34,1.3531076317089883e+38
41320124001153343488,0.0015467322694215696,-1.3056653012373217e-36,-1.2362970256515864e-34,7.847321016302057e+36
64280731172842930176,0.006135651401130062,6.431624716134802e-38,-8.88119729477746e-36,1.0410444823246027e+35
100000000000000000000,0.004274311127428754,9.66129119751499e-37,-2.4991268691231675e-34,2.060219607957052e+37
