time,m_x,m_y,m_z,qfi
1,0.005555598428735068,-1.4012503950324173e-51,6.304005581375195e-33,40.1180066907691
2,0.005555598428735068,-5.9416499189977545e-52,-6.304005581375195e-33,160.47098399948783
3,0.005555598428735068,9.962331037251435e-52,6.304005581375195e-33,361.0583626707339
4,0.005555598428735068,1.0958860927232639e-51,-6.304005581375195e-33,641.8814439199308
5,0.005555598428735068,-6.2759344548775904e-52,6.304005581375195e-33,1002.9402061937507
6,0.005555598428735068,-1.3423602727009933e-51,-6.304005581375195e-33,1444.2333580372087
7,0.005555598428735068,-9.731850271293096e-53,6.304005581375195e-33,1965.7615074327373
8,0.005555598428735068,1.3367320289162168e-51,-6.304005581375195e-33,2567.5256697469854
9,0.005555598428735068,5.8258034482921124e-52,6.304005581375195e-33,3249.5247759808417
10,0.005555598428735068,-1.0344267159417808e-51,-6.304005581375195e-33,4011.7582961375188
15,0.005555598428735068,-1.403457102063001e-51,6.304005581375195e-33,9026.456347210165
24,0.005555598428735068,-9.772822475085236e-52,-6.304005581375195e-33,23107.727207288615
37,0.005555598428735068,7.81023934601831e-52,6.304005581375195e-33,54920.97008567331
58,0.005555598428735068,-8.903466311549122e-52,-6.304005581375195e-33,134955.54571700207
91,0.005555598428735068,-6.5270825438213424e-52,6.304005581375195e-33,332213.6947549842
141,0.005555598428735068,-9.910399633248591e-52,6.304005581375195e-33,797577.6439915972
220,0.005555598428735068,1.744556880492415e-52,-6.304005581375195e-33,1941690.9581809582
343,0.005555598428735068,-1.455613248724013e-51,6.304005581375195e-33,4719793.379251694
533,0.005555598428735068,1.2432839306129721e-51,6.304005581375195e-33,11396963.690950353
830,0.005555598428735068,-1.368190945220287e-51,-6.304005581375195e-33,27637002.088954873
1291,0.005555598428735068,1.2771245039288517e-51,6.304005581375196e-33,66863211.319804415
2009,0.005555598428735068,-2.5944690721339126e-52,6.304005581375196e-33,161917809.5910981
3125,0.005555598428735068,-1.187804994790271e-51,6.304005581375196e-33,391773259.5758055
4862,0.005555598428735068,-1.353621166173562e-51,-6.304005581375196e-33,948341280.8843269
7564,0.005555598428735068,-1.3351136068387732e-51,-6.304005581375196e-33,2295291175.2804337
11768,0.005555598428735068,-3.717754515639404e-52,-6.304005581375198e-33,5555716369.766323
18307,0.005555598428735068,-5.5965411608944485e-52,6.304005581375198e-33,13445257052.700783
28480,0.005555598428735068,9.962741382400065e-52,-6.3040055813752e-33,32539787805.051544
44306,0.005555598428735068,-3.9862085475205095e-54,-6.304005581375203e-33,78751681019.21204
68926,0.005555598428735068,-5.965051253754704e-52,-6.304005581375206e-33,190590345795.9148
107226,0.005555598428735068,5.148299205042468e-53,-6.304005581375213e-33,461248489576.31335
166810,0.005555598428735068,-7.411287636119223e-52,-6.304005581375222e-33,1116294824782.5583
259502,0.005555598428735068,-1.0219309032154873e-51,-6.304005581375237e-33,2701569628707.777
403701,0.005555598428735068,7.387071041984309e-52,6.30400558137526e-33,6538142727628.012
628029,0.005555598428735068,6.573778311890574e-52,6.304005581375296e-33,15823193649476.545
977009,0.005555598428735068,-1.2963177076661751e-51,6.304005581375352e-33,38294100730445.58
1519911,0.005555598428735068,-1.339940565964071e-51,6.304005581375439e-33,92676807050618.47
2364489,0.005555598428735068,-1.6321074330395234e-52,6.304005581375574e-33,224289706431346.88
3678379,0.005555598428735068,1.3823195125713135e-51,6.304005581375785e-33,542809819702982.2
5722367,0.005555598428735068,-1.2373783575459595e-51,6.304005581376112e-33,1313669635630845.8
8902150,0.005555598428735068,-1.3191669198700844e-51,-6.304005581376621e-33,3179249138135318.0
13848863,0.005555598428735068,-9.845642588337245e-52,6.304005581377413e-33,7694191383735145.0
21544346,0.005555598428735068,-1.3553800308962922e-51,-6.304005581378645e-33,1.862093040610912e+16
33516026,0.005555598428735068,-1.2946418118022898e-51,-6.304005581380562e-33,4.506504238921992e+16
52140082,0.005555598428735068,9.611486560862249e-52,-6.304005581383544e-33,1.0906318247403109e+17
81113083,0.005555598428735068,-1.3781807421638253e-51,6.304005581388183e-33,2.6394689894944582e+17
126185688,0.005555598428735068,-1.2784200739903892e-51,-6.304005581395399e-33,6.387853486919748e+17
196304065,0.005555598428735068,-7.702319832748598e-52,6.304005581406626e-33,1.54594248495512e+18
305385550,0.005555598428735068,1.0645254541650556e-51,-6.30400558142409e-33,3.741379082095638e+18
475081016,0.005555598428735068,1.2311062335798023e-51,-6.30400558145126e-33,9.054617310256414e+18
739072203,0.005555598428735068,-1.4095761357160027e-52,6.304005581493527e-33,2.1913335277938807e+19
