time,m_x,m_y,m_z,qfi,qfi_raw
1,0.06952508821430506,0.0,0.0,0.3184965798688912,286.646921882002082186752008793604534392862255709280388354055
2,0.0920585438606434,-2.2368126664014678e-63,3.921470343619019e-61,0.31365151308833905,1129.14544711802066331644726474318575977058941947864769765763
3,0.00837613114850731,1.09290178431458e-62,-4.017238214844708e-61,0.31413523429104745,2544.49539775748434529611186867153124149607738229379052077967
4,0.04142509546604749,8.444386737307436e-62,8.847240209879899e-61,0.3157223931422992,4546.40246124910885378769269644659650051082270542917978620467
5,0.10207173913212983,-9.416664210236227e-63,-9.063322099835102e-61,0.31471298285925725,7081.04211433328822305316128270833248336831430215180617789904
6,0.029600311803988758,-1.0683463608680885e-61,1.3973894469236914e-60,0.31425124547920524,10181.7403535262506447554060272901199128836452385032525404133
7,0.017582960227174798,-9.33432859690988e-62,-1.373049412760965e-60,0.31517894160355303,13899.3913247166892376045923883049552283518432009452526864848
8,0.09731632011783561,8.004287630568203e-62,1.737302121016386e-60,0.31498491722727245,18143.1312322908939537745794372190608504064984723626587771369
9,0.05542310249059507,1.4905280066628677e-61,-1.7485375642082365e-60,0.31440537207980895,22920.1516246180734943245041877082919428690915140614719388445
10,0.005482961274091036,6.2726125975395905e-62,2.326165328852702e-60,0.3148955261273797,28340.5973514641705168659061295424062071461143782872689205847
11,0.08041997515121699,-1.8599519128903904e-61,-2.3122940914881113e-60,0.31505842557723274,34309.862545360645477945859169442718114329247845525384870049
12,0.07806579811056329,-1.9734732452630936e-61,2.628458975777019e-60,0.3145631286008251,40767.3814666669337205371865269492001051750276538840131185464
13,0.006896416970077519,5.298743851249302e-62,-2.7271935960939184e-60,0.3147363883489036,47871.4046678682393106038144949668661766880416380997751711268
14,0.05741876469127649,3.120739783270134e-61,3.242656319550221e-60,0.31503975368694104,55573.0125503764031132133042454745026566980426503156969441914
15,0.09250989924784556,1.2503491148038338e-61,-3.178718975666956e-60,0.31470028067598,63726.8068368859431578445636449124686673918125951866387547152
16,0.019089021265003166,-2.2207521214426198e-61,3.732313952214451e-60,0.31466022790291226,72497.7165088309872619563760950411741394336802631561009738877
17,0.0349616205106033,-3.2217237943466556e-61,-3.6725783852321573e-60,0.31497776875698696,81925.7176536923128226521769588697379546850495866043496213156
18,0.09666327534839268,2.1978919023122236e-62,4.046996843252105e-60,0.31480523676989947,91797.207042102690025072185522455202056030220445703271863389
19,0.03754546674365907,3.558041011089193e-61,-4.0513053605590317e-60,0.3146405063107096,102226.700500349546432836347319905566702706735712779746950741
20,0.01822458254034566,2.803121324980422e-61,4.7065926615488075e-60,0.3149015762838721,113364.567462193967595283914051971935420988257340102401239991
21,0.09038223515618585,-2.3630796997251178e-61,-4.597326907888405e-60,0.31487518900099526,124973.962514495024343192083433181531055494411224675884153101
22,0.05836147509414498,-4.641630524565294e-61,5.02883801610891e-60,0.31465737573164465,137064.752868704408708460990785043647968187857816182671605664
23,0.009751420480471428,-1.0133822967177572e-61,-5.171496726291102e-60,0.31482837960680177,149889.791530798326310909747496192345191838655828665863389875
24,0.07544540040675544,4.615017653262041e-61,5.489658746041606e-60,0.3149115250050451,163250.134562615377630728464852175861071771302999715438298017
25,0.07809713109715766,3.82126420188074e-61,-5.463861953961047e-60,0.31469735500024437,177017.262187637453778021058112672140506914590126151978595829
26,0.010015952596030293,-1.8036151394020443e-61,6.131990640065522e-60,0.3147669237008678,191504.196379607946291760917410748182057927463691141730216877
27,0.05551995753010419,-5.917338628022426e-61,-6.093427320580325e-60,0.3149182527787782,206617.865648156394515320722760053496989974140395994925006986
28,0.0924154505463618,-2.082886196014491e-61,6.361833881042106e-60,0.3147500031589352,222087.602228944657160451629454711334683183687733509163683492
29,0.019608184346981847,4.643012244055339e-61,-6.543888651227788e-60,0.31472237033193945,238213.362104244986632165054454920179862031602701373957241731
30,0.034271772367929554,6.001653573424828e-61,7.01240505446296e-60,0.31490048760544204,255069.394960408040305652227539971991883842546586999321308788
31,0.09758515697932299,-1.1431267779687005e-61,-6.939164307977576e-60,0.31480526606329234,272275.074618141524896271684214843631290394260713265172076402
32,0.03810001031337153,-7.102446550279116e-61,7.387869193636856e-60,0.3146996839952023,290027.228769978475211422919567969849241342312636357845242476
33,0.015510048510438763,-3.9013573841567714e-61,-7.41583375970966e-60,0.314863371161018,308597.590074913722534417733503709463390141949845372350939483
34,0.09167917867694872,4.936560533099172e-61,7.751711056476663e-60,0.31485337041425976,327573.4465789958306888459693549265271300695540594574647192
35,0.062116721507309125,7.206467399555955e-61,-7.783920664773207e-60,0.3147022410658372,346959.220775085530632523755462019417061189568831093890548562
36,0.004338223017961949,2.5658584119676634e-62,8.46825983560173e-60,0.314814254881764,367199.346894089522409403067635832620424099779967684209631152
37,0.07476290384052157,-7.74709623281767e-61,-8.272710558499517e-60,0.3148848011880733,387969.563543825134948567225381288585844211660571055854768693
38,0.0854281839754104,-5.571985763192921e-61,8.681697208574602e-60,0.3147292658067874,409022.153842500889095864988945237572021449541729074192716666
39,0.005761710838475627,4.15195190390987e-61,-8.881059527685459e-60,0.31476448938706525,430881.109521953608552064828993286424123164389090658024243843
40,0.04984991957764154,9.177997237576524e-61,9.253293650842676e-60,0.31489193172246027,453444.381680342766178105645910731934883744382785456389744184
41,0.10047332478197006,1.6353283885793408e-61,-9.092139055462212e-60,0.3147735320596768,476220.876653085003757503545499283447184328553171077110931479
42,0.0217214391356093,-8.286712265631414e-61,9.780404546886656e-60,0.31472791095083735,499662.03142554934659564569904703059772928192926902203566441
43,0.02349477824419209,-7.476406212247764e-61,-9.666737749824578e-60,0.31487274706831153,523979.738396377229867884681004869798017573237116725544999034
44,0.10158490278770141,3.4362434974651956e-61,1.0061173153457838e-59,0.3148216012734225,548545.158058811399600960070630783106114054381780437720385929
45,0.04812704772625163,9.973262910789556e-61,-1.0140023291640237e-59,0.3147156497586395,573569.271685120490846957011619255536917436188516615774222736
46,0.0046407340525824745,3.819951251018188e-61,1.0848717107292159e-59,0.31483382035370205,599569.527481590200464187756441627798061361189783661596217076
47,0.08772705423338019,-8.182981202532596e-61,-1.0602654002707346e-59,0.31485839671043536,625969.978500016492041744460770416336330301955765127182164547
48,0.07561118315117571,-9.447395761981729e-61,1.1019760964979482e-59,0.31472973155785,652623.571358357770385388850565801719555598106226233344718417
49,0.0008924745817611237,1.661806756649794e-61,-1.1098040213545378e-59,0.3147893978202374,680228.409749751003880959482918355311926886453069506752735962
50,0.0629162505728564,1.137463757355912e-60,1.1579658410519965e-59,0.3148734384963986,708465.236616896882538603282490952804033792964987506011370358
51,0.09507372491793914,5.731508448894966e-61,-1.1442307500007425e-59,0.3147620498204175,736826.482424615284761301403582273856094310565785759572842186
52,0.013090676827937653,-7.423342407365975e-61,1.2222860603755492e-59,0.31475480510412057,765987.29370138779129403036398127568859767197086425171240989
53,0.03557044603603573,-1.1289437221971385e-60,-1.2160493337762406e-59,0.3148650933849112,796010.442586393982856382599345621541370554254201298585487553
54,0.10128484002790598,-1.181986873405568e-62,1.2314578867293339e-59,0.31479959335633595,826160.052804368130939955471742073883138847508344777530292321
55,0.03540366629782348,1.1351897371814459e-60,-1.2542473192319558e-59,0.3147387189752828,856876.162410207509304164057904622629678674660711208185518533
56,0.014869089433067499,8.373461470456717e-61,1.3111967357649974e-59,0.3148403743087367,888605.472448978407910892679547900885275390450701361345422515
57,0.09368632477712459,-6.1756932195474396e-61,-1.2890945885818816e-59,0.31483059792896795,920596.151404095166856083507434154498688194942710121921091309
58,0.06000622526889204,-1.273775803978286e-60,1.3376679801916974e-59,0.3147413726474057,952910.979827285557745092950670374209664009101645908954432888
59,0.00605636311330497,-2.6993051974721206e-61,-1.3624686832562579e-59,0.3148099014522763,986267.940259836337557176943525761177213676756539040392930586
60,0.07584681736542491,1.1533757955360575e-60,1.3826684258177123e-59,0.31484840301252087,1020108.8257605676595441564657896179342790843609888328234873
61,0.08049241527284337,1.0366828706714696e-60,-1.3827523979662698e-59,0.31475754861509286,1054091.55455708441839936458347760708839726302559255610223717
62,0.009437735605345157,-4.1388770645440975e-61,1.4535295689102092e-59,0.31478264629753683,1089022.04313095831954898066678244383303690022793988417148425
63,0.053464913506759776,-1.396886155946814e-60,-1.452936734816932e-59,0.3148518133162639,1124682.16234702612680391463360768081126126274329983095985697
64,0.09308991133093163,-5.485694462831586e-61,1.4688970451867508e-59,0.3147805245667609,1160406.92576290742389121549813529650652022638038097046417334
65,0.022078049937611238,1.030386364130341e-60,-1.5086005097537584e-59,0.3147637430819844,1196889.13306924568860939255626134804561609335063324102497853
66,0.032358534966739703,1.3180193248350064e-60,1.5379201983881708e-59,0.3148432427351742,1234311.44881897698041145769199098520587557156879043266263881
67,0.09592438106969521,-1.880739720665847e-61,-1.5218369048623613e-59,0.31480447846524295,1271841.57344742806710423741854068254670172684784049657563945
68,0.040354470944312354,-1.4638443846281598e-60,1.5807665081901875e-59,0.31475487472767544,1309883.88666669411080446801892623969100783649876302806560361
69,0.016892444385137186,-8.568230134966168e-61,-1.5850919783172965e-59,0.31482671893984915,1349001.00798535964967949122903049432033649852228249218683384
70,0.08858398207617392,9.232192958199556e-61,1.603468692038647e-59,0.31482484807771044,1388377.58002270310104622500211869633644875700362330922724701
71,0.061318346986374075,1.4914555806989844e-60,-1.6170515727174696e-59,0.314756052094169,1428016.73274603544666998870067410878733040622126447629003015
72,0.008998875272343058,1.4795597244864106e-61,1.6893190187328192e-59,0.3148062555452521,1468760.06587192813176358463744180893343542850762460693684115
73,0.07300887564751102,-1.4745222327696374e-60,-1.6635490660199967e-59,0.3148383287199983,1509996.10837398364271772876620839133201768027690966375085055
74,0.08104603020866229,-1.1755866969003957e-60,1.6991832311930483e-59,0.3147665185433029,1551295.30998881393385527929332301073757836033674080417906375
75,0.010033881363880835,6.900762824041734e-61,-1.7260041896364685e-59,0.3147853193212637,1593600.67906389754776064425337852579664585393664403325232306
76,0.05242620448199299,1.728292675667699e-60,1.7638061571824499e-59,0.31484298116474885,1636679.75328683047984399008662877713826745409320511592345458
77,0.09473857366203381,4.40393181954677e-61,-1.7525485679058127e-59,0.3147842334137587,1679720.1479191579713894652764894301484117828485020846036841
78,0.021354801770301805,-1.4526402801183914e-60,1.823736739436592e-59,0.31476775298913234,1723542.30826729313211872545401601614695179458693196155499351
79,0.03030405619990961,-1.4877165557794866e-60,-1.820017664506411e-59,0.31483776937510727,1768412.26680304007181483312470350864287694426774975143004232
80,0.09850744541566717,4.7648165361739884e-61,1.8364526566287082e-59,0.3148057197479349,1813280.94574810512760084286825467345772171186990592581914689
81,0.04203336650518397,1.833445508178236e-60,-1.850207476116972e-59,0.31475780531651837,1858613.3646135094029696111864598208515735465068390296313717
82,0.011506591732329088,8.267876376313103e-61,1.9278800248934925e-59,0.31482295098227286,1905182.570164322482727793970277931798779280372719309432161
83,0.09017458713567023,-1.344796630855505e-60,-1.894819892229656e-59,0.31482609837745473,1951953.29255005718208900930369148063119819017255355821190503
84,0.06761471805233504,-1.7688978140198758e-60,1.9395935932706735e-59,0.31475891075738816,1998844.98687371772074302720113775715908808831608330938405186
85,0.0021907311856315423,1.430949731350412e-61,-1.9641840356701927e-59,0.3148013618781894,2046995.85561292670826597704202323759283262442885225276429839
86,0.07033387580549605,1.9376387865556973e-60,1.9882701560441426e-59,0.31483963348719635,2095698.53634417372066111019156346586138626080109391862659876
87,0.09047291661663348,1.1250132090234554e-60,-1.9745360285999497e-59,0.3147717978747996,2144256.96430292215964732044996544476915396715917128453562579
88,0.007383575966823574,-1.1711078571721663e-60,2.0579175951876743e-59,0.3147789346071688,2193883.26263812367756158466455828239332196196795533461876165
89,0.04346953868850484,-1.9792814115480676e-60,-2.041641558737835e-59,0.31484159730151673,2244474.26300278250216095374130372833396722404008520346160205
90,0.1026135630674518,-1.7026122853140837e-61,2.0566611115041634e-59,0.3147929446840656,2294840.56674683810819625757599448931777625295647904096176625
91,0.027257397495440455,1.8693318023083154e-60,-2.077952459594863e-59,0.3147632038522745,2345898.68199061656862641988455524216084933104828874130879243
92,0.01768938552060977,1.516222453628933e-60,2.1492542394508883e-59,0.3148308104078397,2398255.18136276008276157674063912430548113267285467239215627
93,0.09966689202482942,-9.199247304091305e-61,-2.1205483707110062e-59,0.31481533730562167,2450554.06712068983329381173159385932420730624294629100557243
94,0.05497729128666854,-2.1449253500195923e-60,2.176700438313062e-59,0.3147595827812289,2503094.10610944460638047113165284707849911708776592738884764
