time,m_x,m_y,m_z,qfi
1,0.2819053809626027,0.0,0.0,279.1237940957043
2,0.415443038673659,1.2716060455966905e-51,-1.31010187146243e-51,630.6998803406574
3,0.29746976819146703,-1.1716242720414844e-51,3.0535599078685675e-51,900.6365956947303
4,0.23038528653496462,-2.4073202550901572e-51,-4.367313784620363e-51,1438.7506740882247
5,0.2684331825988994,3.3951806858852216e-51,2.051473462347199e-51,2277.1799920038184
6,0.25107327124498435,3.73575745827236e-52,1.813231926277138e-51,3222.0209777636687
7,0.26603550783602226,-1.7792450731727795e-51,-2.1777176220097717e-51,4307.974071797832
8,0.288258324287964,1.5730229134421143e-51,-3.1706063446341264e-51,5623.639282474802
9,0.22088388313945512,-1.659881293594417e-52,4.5933083120304634e-51,7245.388490554983
10,0.2896272265374887,-1.8808814460747165e-51,-4.292273374170291e-51,8999.656516791856
10,0.2896272265374887,-1.8808814460747165e-51,-4.292273374170291e-51,8999.656516791856
11,0.26077627251292657,2.205499230573392e-51,4.3254214262838227e-51,10648.991313129425
12,0.279795048317272,2.8379264952613104e-53,-1.5302966649111746e-51,12444.057968276942
13,0.3419537392737254,-4.715294853852648e-52,4.2582610009878774e-51,14328.472645519605
14,0.3100693106987421,3.72188373448873e-52,-1.5827257618174395e-51,16318.78863523695
15,0.12894247570123926,-1.030908025783892e-51,-1.763813549158108e-52,18947.002748440802
16,0.17651097356981643,1.7054969093972285e-51,-7.188874174003669e-51,22230.510603339248
17,0.3491121646031221,1.6616179420457824e-51,6.703323302881938e-51,25028.113322788482
18,0.3833466355934501,-1.0053605209813217e-51,-2.762121897310684e-51,27398.342659920178
20,0.173723898588316,-9.867495581713348e-52,-2.9678873090174167e-51,33673.197493092295
21,0.24712720385023818,1.1769518660591141e-51,3.218946107905167e-51,36943.99617533236
23,0.2613843550345752,-5.0117167134300226e-51,7.987152170482032e-51,43009.87447271388
24,0.17084718322989345,-1.0448188773237751e-52,-8.846309378717017e-51,47588.78726058884
26,0.3413133227257771,1.4727775837820517e-51,-7.741444021262653e-51,55771.28863403843
28,0.30087054412988695,-3.1030703000541e-51,-1.1307281326856333e-50,63043.27602330897
30,0.19294664068421258,7.748396924524182e-52,-1.5276848632643793e-51,71900.54886173503
32,0.3105482086700921,3.37023117291993e-51,-1.5220175261168406e-50,81724.48838447113
34,0.3162415869025435,-4.029024695771644e-51,-1.2911539642086052e-50,91088.57843599714
37,0.2985761762221971,-4.8591416724142274e-51,4.597211088059095e-51,105773.24867017457
40,0.2467433205708272,-2.1157050011063387e-51,-1.84296185158947e-50,123713.92361939058
42,0.31323663046046635,1.199712985098462e-51,-1.4306501280061517e-50,133690.93282619558
46,0.26477419436340416,1.419474939631875e-51,-8.252918414050824e-51,157459.80454703563
49,0.3562950646585093,2.587808598784043e-51,1.3292127300338267e-50,177942.91890126656
52,0.27451958134554083,-5.435767676614833e-52,-2.2969742981420523e-50,197377.30998508944
56,0.3490139079744355,-1.2573100982195814e-51,-1.541212167526638e-50,227629.09119674726
60,0.2613579385010534,-6.590423695211458e-51,-1.9231806785719986e-50,258641.9192712577
65,0.33968611518414565,-2.2120619593609777e-51,1.4802508557155015e-50,300446.96413974493
69,0.3096625752578585,2.457956604573147e-51,2.121535648498174e-50,336076.7404571061
74,0.09901058927740757,1.0435981723381924e-50,-1.5444145684959975e-50,384509.0189341059
80,0.30540104748598057,-1.1357802481562188e-50,-2.6930120601733523e-50,452182.91923295805
86,0.32839165437801776,7.828742235237912e-51,-2.96619287008011e-50,520656.4569978029
92,0.3509133650559958,-5.902123142751498e-51,-2.3708087925630195e-50,598510.6267284664
