time,m_x,m_y,m_z,qfi
1,0.2736639662385222,0.0,0.0,70.23642309815956
2,0.37578439982615497,-8.82508917309895e-52,2.8878172032153942e-52,160.96215595356745
3,0.27618836263927793,8.453959761918464e-52,-1.268485529661231e-51,243.6217120271675
4,0.27542266220907025,-1.435632144762649e-52,1.4830813759258467e-51,379.6721187909285
5,0.18333034748404936,1.8193440024004534e-52,-1.707207281814612e-51,597.0867162591348
6,0.2107117443834836,5.235460848131655e-52,1.0989862779007255e-52,878.292237442787
7,0.2570444741673253,-9.910373307571203e-52,-6.6899458331756e-53,1159.6381888515546
8,0.25375135368326157,-5.40491114161886e-52,-1.3873358299456432e-52,1505.6631467623274
9,0.31591177772025975,4.083104592961571e-53,-1.600463884999933e-51,1931.9536682393443
10,0.2884910870259377,7.469516232655793e-52,7.071178253662589e-52,2349.2970354795452
10,0.2884910870259377,7.469516232655793e-52,7.071178253662589e-52,2349.2970354795452
10,0.2884910870259377,7.469516232655793e-52,7.071178253662589e-52,2349.2970354795452
11,0.14709360880786404,-2.1863517555022205e-51,1.2031813808960947e-51,2725.0162491955266
11,0.14709360880786404,-2.1863517555022205e-51,1.2031813808960947e-51,2725.0162491955266
11,0.14709360880786404,-2.1863517555022205e-51,1.2031813808960947e-51,2725.0162491955266
12,0.29108953502733015,-4.281071676495264e-52,-3.832147460797994e-51,3116.4615623359464
12,0.29108953502733015,-4.281071676495264e-52,-3.832147460797994e-51,3116.4615623359464
13,0.28603259053068925,4.1266729228134377e-51,1.1164240941881274e-51,3593.4914325432514
13,0.28603259053068925,4.1266729228134377e-51,1.1164240941881274e-51,3593.4914325432514
14,0.13634736596270203,-5.135317979585488e-51,1.5950177689906727e-51,4245.142800202828
14,0.13634736596270203,-5.135317979585488e-51,1.5950177689906727e-51,4245.142800202828
15,0.2778969176241232,7.292392560267113e-52,-4.900270560917324e-51,4946.206256621965
15,0.2778969176241232,7.292392560267113e-52,-4.900270560917324e-51,4946.206256621965
16,0.35263189119407906,3.88867208085256e-51,2.7550185363786223e-51,5545.993763837998
16,0.35263189119407906,3.88867208085256e-51,2.7550185363786223e-51,5545.993763837998
17,0.30860051057739624,-5.393426542415879e-51,2.96831847237999e-51,6049.495431966236
18,0.16456578765895616,-6.291159137099331e-52,-5.547172814807505e-51,6561.835581170143
18,0.16456578765895616,-6.291159137099331e-52,-5.547172814807505e-51,6561.835581170143
19,0.13442616859810316,5.97803423461286e-51,6.287781202892938e-52,7347.14389906005
20,0.2785961403003243,-4.57927145268321e-51,3.3690478552555214e-51,8233.353307057148
20,0.2785961403003243,-4.57927145268321e-51,3.3690478552555214e-51,8233.353307057148
21,0.34108118967495576,-3.258763917028865e-51,-6.49340082880978e-51,9008.699131454727
22,0.2903554741196798,2.89574206961855e-51,2.066349792929646e-51,9766.014018280039
23,0.26733451395516206,1.0746154838107581e-51,-1.3975552045631685e-52,10539.30947459239
23,0.26733451395516206,1.0746154838107581e-51,-1.3975552045631685e-52,10539.30947459239
24,0.19853778255872062,1.8847244899552733e-52,1.9835371885901997e-51,11496.690391510672
25,0.12734319075748762,-3.6361133344646084e-51,-7.604706930992246e-52,12559.307774022252
26,0.2793047087057634,4.028405985210551e-51,-5.663995840530859e-51,13492.421420141938
27,0.37539779275510887,2.5990950284820182e-51,6.623162832001531e-51,14446.706555279643
28,0.3066490489683475,-6.532118809248784e-51,-1.1680380374710656e-51,15508.7017496975
29,0.13905741956779066,5.965462689452209e-51,-1.06281840920298e-50,16703.96942191674
30,0.21567624087367013,3.015836332674999e-51,6.065583305030403e-51,18050.61458170001
31,0.3206670707339382,-1.0466917465704003e-50,2.8831515094811425e-51,19184.533612276704
32,0.19973170061450748,3.2457183096993704e-52,-8.682873256177512e-51,20279.95247779533
33,0.25463041568351363,6.828158569808254e-51,3.293232550172256e-51,21707.31901995684
34,0.2774322421485615,-6.367443898217862e-51,3.514837045545836e-51,23204.237499922965
36,0.2535311740365029,6.018512086863415e-51,-2.5581138908825058e-51,25895.40888756528
37,0.15708917598796532,1.6548997375055878e-51,8.069408053367603e-51,27140.671041291193
38,0.24255187017292562,-7.509047228330726e-51,-4.603045703252224e-52,28867.956481484733
40,0.2558868985843467,2.061762524243825e-51,6.606285969723071e-51,32251.211942135622
41,0.35289451801050786,-7.383590985686037e-51,-2.5545827966185777e-51,33670.01682646468
42,0.3005849344381869,5.934719863600825e-51,-6.39732064169665e-51,35045.18709713905
44,0.2067809680821621,-3.9264476599006925e-51,-2.043518475272765e-51,38813.56656265486
46,0.3284471856860922,-3.554645986902853e-51,3.453296978353515e-52,42129.03010007545
47,0.28986737214469643,6.135650721823006e-51,-6.882076068668084e-51,43815.58204768287
49,0.23069573355470094,-1.095440285299551e-50,-5.478588675809942e-51,47872.79938664529
51,0.2076988602886065,-1.3206317736656158e-51,1.249304145710643e-50,51316.805926045934
52,0.32808609911084,-1.0522609768010161e-50,-8.74928529004986e-51,53368.88393620779
54,0.1355439056888605,-1.0703378477360737e-50,1.91789750436291e-50,57906.257584771134
56,0.2946159244769494,1.896093758426742e-50,-1.407010452628887e-51,61712.3523698672
58,0.27346310421420666,-4.634834260671908e-51,-1.2798209817810576e-50,66599.05794913898
60,0.34214701871476205,-8.041577521048725e-51,9.033032064313565e-52,71218.82114685833
62,0.06945629651841562,-3.8543252982788835e-52,1.366735783110441e-50,75792.17898622678
65,0.2848771270586801,-7.022228936697917e-51,1.1902260635754136e-50,83570.35802792471
67,0.2196405869260527,1.8318695801477617e-50,5.1666485187018644e-51,88529.97429047097
69,0.2612426437515683,-1.0159323808757507e-50,-1.5616759504811126e-50,94272.30444377786
72,0.20406530487035884,-1.8134908737865556e-51,-4.4928050742634317e-51,102182.50338793058
74,0.3073152619827603,-4.3575252039548145e-51,-2.5951124697146417e-51,108056.04527988013
77,0.25303813690695726,1.7550421879204436e-52,-1.6360944316609478e-52,116608.46812972627
80,0.14086008147266188,5.0987240951662813e-51,-8.480823471602467e-52,125214.46235954596
83,0.2661590325730592,-4.880403051129762e-51,4.7655095509032253e-51,135338.91228831612
86,0.13164768281736064,-1.0162121752304254e-50,9.631813131144108e-51,144517.6929233153
89,0.38536276922532936,-1.1857317957477263e-50,1.0667002264115964e-51,155071.49830415167
92,0.21290999278610304,-2.001517759821864e-50,-1.4975836943350418e-51,165939.24807044165
95,0.30931921829464853,-4.814868286115106e-51,-1.53298366176885e-50,176126.31846204333
98,0.22473976052598335,2.103973626788276e-51,-2.201388908264548e-50,187779.0912233171
102,0.21408406550262118,3.9256999295132207e-51,2.7578118479343016e-50,203049.95797561636
105,0.04007739156874876,1.9990968056497656e-51,1.7529256757385277e-50,213788.90273151913
109,0.2500792271558751,2.669526904064984e-51,-2.082491624044925e-50,230047.56010158907
113,0.31052124392064934,9.399477052202059e-51,1.6617453162741916e-50,247193.63534442554
117,0.24988511292695795,-1.7894971525642666e-50,-1.784021345571663e-50,265171.44510653726
121,0.2762120786125742,-1.3122054332720578e-52,-7.002071669482741e-51,283031.1577883863
126,0.31830527516734713,-5.616940027722203e-51,9.274907399479957e-51,306182.8173168139
130,0.14987107766786367,-4.6100955956499924e-51,7.582647381319066e-52,324703.8646618581
135,0.15276850818434712,-1.6915312901254244e-50,-2.069973169334214e-50,349134.86381336063
139,0.2441816431045377,1.8310535511404435e-50,6.754022153296672e-51,368518.0057171841
144,0.3080635778321086,8.945851147922873e-51,-7.604837850936288e-51,394802.864983369
149,0.20259203471636295,-1.4526317701765164e-50,-4.1974354667583934e-50,421753.71744440845
155,0.31444919730445187,8.640366967700567e-51,-2.56812747704297e-50,455190.7417917558
160,0.20628958102531203,-6.6067271762637e-52,-8.65154774060369e-51,483281.3008046092
166,0.25941189522658825,6.843598810268488e-51,5.058125292952626e-51,516958.09238472494
172,0.23483264331163764,-1.1665473094308863e-50,1.2768436343301492e-50,551989.8826709312
178,0.0810746334177079,-9.121572658830173e-51,-4.973174875075885e-51,589737.559550333
184,0.2584639599295776,1.946887201184459e-50,-7.475902368453891e-51,628093.71919461
191,0.1832330061036481,-2.0121543768442948e-50,5.41865096311957e-51,670778.5334577084
197,0.16717970349645994,-2.562318024318743e-50,-2.888194051852943e-50,711102.8735448752
204,0.3166685693719816,1.1190453929512611e-50,1.9512410982813007e-50,758653.8563854449
212,0.34560284990670526,7.40653370429188e-52,1.4476303420373438e-50,813592.89273026
219,0.327002478889439,9.42441799149194e-51,-2.843730525794352e-51,861906.1919072976
227,0.2638031584122709,1.0543179262958962e-50,-1.960651581136698e-50,920338.2743063425
235,0.20840739505648792,7.245745217997835e-51,-3.4579985714176354e-50,976971.7256185216
243,0.313934213901346,8.514395052780372e-52,-2.6609399292771034e-50,1036480.1543713723
252,0.362372716435152,1.4426232540167908e-52,1.4228004154282037e-50,1104822.7613355236
261,0.28720959260781076,4.460181994265263e-51,-1.8202610217387013e-50,1173956.2090923486
270,0.23964432600422392,1.8090208248609047e-50,1.0320183600874588e-50,1243278.4037815593
280,0.29267141451640144,-1.3744928060424604e-51,4.2345630766946786e-52,1321179.5896249523
289,0.24015283029952553,-4.454355177581624e-51,-7.912549694487243e-51,1392035.8680507168
300,0.32216181929077237,-1.598615921443556e-50,1.2053715972332214e-50,1479049.7941878473
310,0.35263824738240584,-2.3146451062988597e-51,1.0121139713038133e-50,1557756.1081388132
321,0.2631402910924971,5.933535572792492e-52,-1.834594658405008e-50,1643679.4902200499
333,0.2563429862271967,9.555107662906429e-51,-1.2587533443162663e-50,1741431.6507067822
344,0.16724231664101374,-2.2370999659596858e-51,4.30532318637756e-51,1826527.9247402144
357,0.36730396619998906,8.021130765052318e-51,-3.984892218284281e-51,1930009.8414655684
369,0.15500702218978374,-1.8926002247046412e-50,-3.333400764329729e-51,2019378.685528176
382,0.3141125596752608,6.41349595683899e-51,1.95985848221456e-50,2119777.084371181
396,0.30976752570371374,-4.847695010642048e-51,5.938193999722971e-51,2224383.4832428265
410,0.19147555377004852,-1.5884877507121984e-50,-2.440294705925068e-50,2325196.664955109
424,0.1587700336147598,-1.193898308434478e-50,-3.9265107716695424e-50,2422283.9248565347
439,0.29161270993574623,9.24737487021375e-51,2.29182442223721e-50,2520857.3079153947
455,0.2206802425680094,-2.818584975935886e-50,7.622911986031476e-52,2618396.9379641735
471,0.21264114970575518,-1.75805838354684e-50,3.6502302396046093e-50,2712186.649750794
488,0.38347080495895014,-2.2642454984368633e-51,-4.9129832455463917e-51,2804957.965420937
505,0.3077393590896946,1.3551476811477186e-50,3.48398097340768e-50,2888003.846387105
523,0.15490737272172247,-1.8147926893690299e-50,1.9211576684823024e-50,2962566.323741846
541,0.1519388503275888,-1.1999439656522994e-50,4.6529460958898557e-51,3030556.4949208302
560,0.29142745936605746,1.262670511826038e-50,-8.666309636012235e-51,3088353.56290456
580,0.24314199451750576,6.802627644959285e-51,-7.990639376366483e-51,3132406.623307529
601,0.18937490366305693,-1.6621247207578204e-50,3.081856202801213e-50,3164155.0714076757
622,0.3686520960254069,1.0962898988416277e-50,-3.6192720912716144e-51,3180128.7036950933
644,0.22698915864796806,-1.493024184783561e-50,-4.2036467553201945e-51,3173269.864178354
666,0.31016209804696526,-1.0064303864207008e-50,1.290822395106362e-50,3151051.1640312835
690,0.3126395348555032,-1.1451385257537488e-50,-4.480477801945834e-52,3103851.937161528
714,0.17177324711572925,-4.3674433514983467e-51,3.741407286431514e-50,3034943.19829692
740,0.22601843228092186,2.8952650570787848e-52,5.410824313670077e-50,2935989.1193111315
766,0.26956522634056124,-8.988674752823486e-51,3.739346404050347e-50,2818314.017803284
793,0.2803204900280174,-9.57957141685777e-52,-4.718683120218471e-50,2668184.12826519
821,0.23823840042950742,-1.1911835792764173e-50,-7.30780527842257e-50,2494050.8938951246
850,0.32115833048086273,2.8449624606459494e-51,6.2177440005449655e-50,2295983.0509380847
880,0.346413453251097,2.369789550843082e-52,4.743505252564039e-50,2076678.116646326
911,0.2501385831922249,4.4298907456710426e-51,-8.233433178329157e-50,1837310.964458066
943,0.2948956596201881,1.0973126132642681e-51,-5.0106535466278315e-50,1584199.182696071
977,0.3343623992521594,3.87819603095624e-50,-5.435272412855634e-50,1316150.5311665463
1011,0.3335007161954313,2.6710189419566396e-50,-6.69536099247959e-50,1054873.11110456
1047,0.2952460310246843,-1.179370903117255e-50,-4.0019448937652375e-50,793529.5090266531
1084,0.25384261528116864,-3.7523515045659396e-51,4.418985004561911e-50,555347.1707817145
1122,0.2958748015659887,-1.7302271065999004e-50,2.1002145758693793e-50,346200.00936898834
1162,0.30474152729933285,-1.5905391312253292e-50,5.1188058068876776e-51,173398.33348017803
1203,0.2911402678033536,2.718614858707317e-50,-2.30989066797992e-50,56612.54652076478
1245,0.28080695162492425,-2.106319323289719e-50,-3.0670015702658397e-50,2602.4680492090956
1289,0.29314609865411406,2.05044281592141e-50,6.159731910196282e-51,21261.254815831056
1335,0.24960225725385704,5.942949178178769e-51,4.264353112085905e-51,122174.41668524474
1382,0.0805018051734207,-4.084815076218643e-51,7.19466101941864e-51,303630.07988433447
1431,0.21383449090761475,-1.326029976614581e-50,-1.878247342417283e-50,569608.49517957
1482,0.30483826935173675,-1.7034473895040832e-50,2.8191683621359617e-50,908969.8298849419
1534,0.20166928936945036,-9.264116146373471e-51,3.524920702359195e-51,1302456.7861397588
1588,0.24330046748959563,-6.78568736149416e-51,1.8897887374032567e-50,1728697.1133685908
1644,0.2970395471786139,-1.3657821026884242e-50,3.3404234738886687e-51,2163536.8850273318
1702,0.2765337246466728,5.502511334633209e-51,-2.8788678854294834e-52,2562669.872465348
1762,0.08722278244941699,-6.172779073844101e-51,-1.609233802525443e-50,2889154.883088691
1825,0.295721126354184,1.0035077685161737e-50,2.458079802181896e-50,3110172.5680832663
1889,0.29229470827217774,1.7892302419388506e-50,-8.744162935147425e-51,3180991.4509286643
1956,0.3573786882882003,-2.2145198924916848e-51,1.6531711265426959e-50,3080285.261333076
2025,0.18745763876532878,2.045570770446677e-50,-4.359153245326563e-50,2801893.3133981326
2097,0.23396187132715426,4.6772681013663405e-51,-6.6117572260464155e-50,2362399.3718576636
2171,0.3128670630584439,-1.0420187864906317e-50,-5.634222168617976e-50,1807426.2917718308
2247,0.23259643213567316,-2.257733987704878e-50,-4.741847316306595e-50,1206922.1885052559
2327,0.21951497188296895,2.5236850177948314e-51,-3.755082097242758e-50,637956.7306141121
2409,0.29284183689118237,-6.764614463523754e-51,-2.3785732391154008e-50,209226.571449569
2494,0.33268075670956204,3.2112268048301954e-51,2.0374128970702966e-51,7265.25144695197
2582,0.27144058758553563,3.074297533127849e-51,-2.6689022565445177e-51,94811.35788751907
2673,0.25508547852826946,-3.2151206881712164e-51,-3.743901726913617e-50,484200.1729425427
2768,0.20326192996073683,-1.4454362400899078e-50,1.6146125533144009e-50,1129363.6201467148
2866,0.09029077974773092,1.9021793530649967e-50,-2.837152823098721e-51,1899835.773136772
2967,0.25259923297184184,6.95744279662626e-51,3.862687938286539e-50,2616126.554431291
3072,0.27341889454782026,3.407430401828403e-51,-3.578104682347764e-50,3085224.1297349688
3180,0.29874433317088117,2.3364331388738776e-51,-2.1577615886995195e-51,3151262.3166184365
3292,0.21811519502773866,5.869717557347088e-51,5.836944278730077e-50,2745216.0365620865
3409,0.24117680476018735,-6.493335182469027e-51,-6.481385092448222e-50,1950335.9952247115
3529,0.10339368795855014,-1.280483242183537e-50,-4.970250866401146e-50,1012384.1179719878
3654,0.32033445132430666,-6.401229746312947e-51,1.024684090288309e-50,255131.70896438253
3783,0.2250605343708932,-5.556725251810277e-51,-2.2956893352030737e-50,4370.141663323077
3917,0.09735270537646769,-7.848836013170975e-51,-2.592792053498758e-50,416817.5560872104
4055,0.24024635840298775,-6.499975794990906e-51,-9.497802156925381e-51,1367148.392846745
4198,0.33205708556707075,-1.7085893180411295e-50,-2.0315084126209922e-50,2455383.750068389
4347,0.30967745833862487,-1.1247212088648755e-50,3.1282935426391374e-51,3130181.2778816004
4500,0.30544488065026093,-2.3571628892384644e-51,2.1991396755581935e-50,2975698.8739292608
4659,0.30757013667429023,1.1831977049953288e-50,-6.793344348300007e-50,2001243.3674545223
4824,0.07949156770091077,4.8901337687536134e-51,5.339206771056281e-50,738679.3407385165
4994,0.2702916561312746,-3.307086784982558e-52,2.2026646097883964e-50,19695.068587033493
5170,0.2547168183388205,2.209545568680342e-50,2.850539951583876e-50,399433.7701055572
5353,0.13277233790971693,9.303035683843076e-51,1.424055517838249e-50,1700123.8512087238
5542,0.2719020694152538,-3.843504750340764e-51,-2.669157107675256e-50,2940148.006127304
5738,0.2782812786007274,-1.4340900356070415e-51,2.1931890710636647e-50,3040961.0149189527
5941,0.19914485887134495,1.3947778822859803e-50,-6.019742837452076e-50,1800464.0212980548
6150,0.2758702840724587,-2.434520595852754e-50,2.3886152806335225e-50,331394.70539003314
6368,0.25812090226206336,-1.5103607310540158e-50,3.1712071497632804e-50,146301.83716297074
6593,0.23416834579310045,4.8961446613885866e-51,3.1439755579137854e-51,1569324.666502709
6826,0.07328319334894165,-8.492454081640043e-52,-3.625656348484764e-50,3041277.3739318633
7067,0.37965263135452787,2.6099262562153424e-50,-3.703816949181657e-50,2713313.1953177275
7316,0.13056482561006016,1.3031869406293641e-51,1.9629527078299235e-50,881157.9584845208
7575,0.21970193241279037,-3.196974911443326e-50,-3.8250499389623484e-50,27673.290941142313
7842,0.2512172369414026,6.9339161528474e-52,-2.9941355171794253e-50,1510057.2260942452
8119,0.36449599473245176,-1.6093282103040899e-50,-6.030488590195079e-51,3137206.2790196957
