time,m_x,m_y,m_z,qfi
1,0.16143332018580228,-4.915707396731648e-52,-1.2565800020833246e-45,81.69618341954353
2,0.16143332018580228,-2.101983852902463e-52,1.2565791949728201e-45,325.43267085526213
3,0.16143332018580225,1.3357674912964634e-51,-1.2565774004561972e-45,730.3072320695209
4,0.16143332018580225,4.514803227725517e-52,1.256579535676494e-45,1297.9346532809236
5,0.16143332018580228,-9.900190619754123e-52,-1.2565789315510068e-45,2028.7291943085493
6,0.16143332018580228,-7.22416940544801e-52,1.2565776445179977e-45,2920.9227071461282
7,0.16143332018580225,1.14877759675586e-51,-1.256578385240301e-45,3974.6822301769816
8,0.16143332018580225,7.225592099799629e-52,1.2565784787970863e-45,5191.700708328486
9,0.16143332018580228,-1.4689891912962152e-52,-1.2565785393688315e-45,6571.29835505512
10,0.16143332018580228,-1.1974817414668254e-51,1.256577601172684e-45,8111.974789981418
10,0.16143332018580228,-1.1974817414668254e-51,1.256577601172684e-45,8111.974789981418
11,0.16143332018580225,2.190625354188158e-52,-1.2565769647870436e-45,9814.906310079812
12,0.16143332018580228,6.5744137725959794e-52,1.256577140210525e-45,11681.199235592185
13,0.16143332018580228,1.2977096417866034e-51,-1.2565726719110095e-45,13709.349799849611
14,0.16143332018580225,-1.1912410676916605e-51,1.256576766617769e-45,15898.704859583951
15,0.16143332018580225,-9.032384932334341e-52,-1.2565800648448141e-45,18250.996675370847
16,0.16143332018580228,2.9014750867123677e-52,1.2565752486979008e-45,20766.3088548788
17,0.16143332018580228,7.071828206551346e-52,-1.2565773569940309e-45,23442.904683495846
18,0.16143332018580225,-7.586343770488479e-52,1.2565767374442568e-45,26281.22759360255
20,0.16143332018580228,-3.731710895258637e-52,1.2565750226996653e-45,32446.933033796104
21,0.16143332018580225,2.5060454994997212e-52,-1.2565784670964851e-45,35772.05091010859
23,0.16143332018580228,-1.3694583539152584e-51,-1.2565700972772514e-45,42910.49442022439
24,0.16143332018580228,-1.1740306104683721e-51,1.2565742122209872e-45,46723.03767368773
26,0.16143332018580225,1.3267885203956089e-52,1.2565734719955922e-45,54833.853317602
28,0.16143332018580228,-1.455127882732022e-51,1.2565737631351736e-45,63594.66436759035
30,0.16143332018580228,2.818333039099091e-52,1.2565725092193593e-45,73003.87724465653
32,0.16143332018580225,-1.774700869984398e-51,1.2565731246139554e-45,83061.91419546073
34,0.16143332018580228,-2.816763402603e-53,1.2565717274326045e-45,93769.56650543568
37,0.16143332018580225,-1.6398985618454527e-51,-1.2565730097794813e-45,111046.51500509161
40,0.16143332018580225,-8.962549240635595e-52,1.2565712999571796e-45,129783.7410041271
42,0.16143332018580228,-1.2549237334024688e-51,1.2565703601340193e-45,143087.53544920945
