time,m_x,m_y,m_z,qfi,qfi_raw
1,0.21178461013345076,3.6077377288818644e-62,5.311205102047667e-56,0.3331946335456276,133.277853418251047783306263981380576473397921471366598898702
2,0.21178461013345076,-1.67928727472572e-63,-5.311195109472638e-56,0.3312434079380149,529.989452700823835972762394266613676665799055775715420273607
3,0.21178461013345076,-2.1549416660025034e-62,5.311187881977094e-56,0.3299204872298148,1187.71375402733342978802567076389940191765790310405445563289
4,0.2117846101334508,-6.38139177957518e-63,-5.311185926561686e-56,0.3296838535454083,2109.97666269061299283519346759198927846283928692968021934515
5,0.21178461013345076,6.070195262685361e-62,5.311186688270319e-56,0.32985739286724064,3298.57392867240629055724885827045501191715983467870398640715
6,0.21178461013345076,-1.3323287565840287e-63,-5.311174389227173e-56,0.32982962039889746,4749.54653374412328044544129315233419437135152738762793771228
7,0.2117846101334508,-1.545436197387966e-63,5.311168038166447e-56,0.32969187137819683,6461.96067901265760134849503216033082156423447958491587023572
8,0.2117846101334508,-1.2394285355907912e-62,-5.311163196133705e-56,0.32968323370427294,8439.89078282938690727214000446910707833310589411353296892566
9,0.21178461013345076,8.95123395684595e-63,5.311166295671816e-56,0.32973846215994096,10683.5261739820876055140674749266695918229485795795271317441
10,0.21178461013345076,2.411974952895975e-63,-5.311150867603813e-56,0.3297172890724019,13188.6915628960746880159644959030016129289739651239987494369
11,0.2117846101334508,-1.342797288662696e-63,5.311150254684547e-56,0.3296712455577583,15956.088284995501853125189629862661326601762755660911100457
12,0.21178461013345076,-1.945158616198242e-62,-5.311139001867822e-56,0.3296822464971494,18989.6973982358040179304929094633918525393405392667085458734
13,0.21178461013345076,4.510751556957903e-62,5.3111498604641875e-56,0.32970523787181827,22288.0740801349161373721495782754616620332702061232618942296
14,0.21178461013345076,-4.943851306344242e-63,-5.31112350029082e-56,0.32968726035018014,25847.4812114541227156210375948249520574748741439946160402265
15,0.2117846101334508,-1.8764227993502883e-62,5.311136448898412e-56,0.329668288065851,29670.1459259265929471670653595279462925871411507153340181403
16,0.21178461013345076,-2.752325829320935e-62,-5.311116620335215e-56,0.32968095449982604,33759.3297407821857848598112888351147856561299508442872626212
17,0.21178461013345076,-1.6177685862317106e-63,5.3110982398032175e-56,0.3296901540287227,38112.1818057203422562746430487520879384408341481826389293557
18,0.21178461013345076,-1.0454616505917148e-62,-5.31110122207354e-56,0.32967584056680543,42725.9889374579817784709933185817927666601858656759502616264
19,0.2117846101334508,-7.423402150573394e-64,5.3110810395749395e-56,0.32966866437407455,47604.1551356163624224361304987023584350632592025657530353543
20,0.21178461013345076,-3.5567722183771492e-62,-5.3110944120849075e-56,0.32967943554978835,52748.709687966133729930608536455755353075083685935521518857
21,0.21178461013345076,-8.856645858734154e-64,5.31107943655496e-56,0.3296816530672376,58155.843601060716736964495644162810654518577563763604553306
22,0.2117846101334508,-2.230632924550232e-62,-5.311082238060855e-56,0.32967093795266217,63824.2935876354006530771578214690790518769296882201947163958
23,0.2117846101334508,-8.210863857169465e-63,5.311075639408873e-56,0.3296696896825857,69758.1063368351317219786322711443661620932600972367763788332
24,0.21178461013345076,-4.15889933172136e-62,-5.311071518258279e-56,0.3296777768164364,75957.7597785069420643230949224388046070860191733459765671066
25,0.21178461013345076,-4.398471841556219e-62,5.31108254391642e-56,0.3296763389711977,82419.0847427994191382741251333646111158917261978039387563104
26,0.2117846101334508,-3.5071344064173305e-62,-5.311058854167839e-56,0.3296688874839,89142.4671756465625696942182044740478772768492454221339160476
27,0.21178461013345076,-4.08904087927329e-63,5.311067727370715e-56,0.3296706452547855,96131.9601562954500128713848428841526337756092509658676019099
28,0.21178461013345076,-4.634929110987653e-62,-5.311050176336965e-56,0.32967606908381447,103386.415264684211149531268538629985801891327898901145591216
29,0.21178461013345076,-3.9978612263840233e-63,5.311038323132396e-56,0.32967288282974105,110901.957783924885953573614933893568158673870826383840367014
30,0.2117846101334508,-4.086606121908622e-62,-5.311038943490058e-56,0.32966823189521083,118680.563482275900881090342569168968566472426428872904392892
31,0.21178461013345076,-2.269329199184976e-62,5.311028008462394e-56,0.32967131482240386,126725.653417732033968590557748544265870175560571207399272071
32,0.21178461013345076,-4.483767872688137e-62,-5.311024663693527e-56,0.32967440052804187,135034.634456285948076505822091327065416412984170338540534799
33,0.21178461013345076,-6.096855083120883e-62,5.311044666283662e-56,0.32967064824770115,143604.534376698622302328255272256344851532021283077993514051
34,0.2117846101334508,-4.842605857304126e-62,-5.3110153023207e-56,0.3296682728533837,152438.609367404618990277607366823745339350676644175842521449
35,0.21178461013345076,-1.2687681628240677e-62,5.3110155076901565e-56,0.32967165133916254,161539.109156189651012530678910565770364042829135689070156011
36,0.21178461013345076,-4.026789599999501e-62,-5.310999851328678e-56,0.3296728500235005,170902.405452182664845175051373680371739100144771256937260507
37,0.21178461013345076,-4.424673692718944e-62,5.310988174571531e-56,0.32966927288533643,180526.893832010234520364083794298943912276508104957694693048
38,0.2117846101334508,-5.0906150991424154e-62,-5.3109896700819915e-56,0.3296686296527592,190416.600487433724078683010599437280684248316649837083816885
39,0.21178461013345076,-1.6462920195278061e-62,5.3109759219954365e-56,0.32967167808489334,200572.248946849107820095550980147594365461205434291198031848
40,0.21178461013345076,-3.950823970153721e-62,-5.3109796663119455e-56,0.3296714811087013,210989.74790956885642301000410962706186035512540253909137196
41,0.2117846101334508,-1.4383166953061366e-62,5.311002848944041e-56,0.3296685164753437,221669.110478021072287713082720234522451365745014522778856816
42,0.2117846101334508,-5.090014145791699e-62,-5.310969381152933e-56,0.3296690790241641,232614.502159450196453652378089644365387823427322095672438449
43,0.21178461013345076,-5.280126874091707e-62,5.310983137749108e-56,0.3296714511250417,243825.00525208084787321418703660313270900822925087490808878
44,0.21178461013345076,-3.6770669304422396e-62,-5.310959668393594e-56,0.3296703379353107,255296.709697104625607306114135567135368492812086222042702894
45,0.2117846101334508,-1.997690938828535e-62,5.310942682961704e-56,0.32966820006989883,267031.242056618069621467740392469967768860351527312251637171
46,0.21178461013345076,-5.722783209603459e-62,-5.31094791502816e-56,0.32966948835031396,279032.254939705727390842908877858072317287775206944060780145
47,0.21178461013345076,-4.5926089853688295e-62,5.31094558567736e-56,0.32967104095774824,291297.331790266353212577195906842673375988013849105074293516
48,0.21178461013345076,-2.934254949130475e-62,-5.310935444986532e-56,0.3296694436986005,303823.359312630225003733459716023943262435715505366530946787
49,0.2117846101334508,-1.1739880966812218e-62,5.310915387442249e-56,0.3296681808039423,316613.320844106168950104892064448974859003980541298172972724
50,0.21178461013345076,-4.789510294041512e-62,-5.3109220916218e-56,0.3296697838195418,329669.783819541829878880867064285825388175671138239280911068
51,0.21178461013345076,-1.4710384555895626e-62,5.310924575549541e-56,0.3296705215577373,342989.210628669872045784389038097202309964342578782238286308
52,0.21178461013345076,-2.3470942288708335e-62,-5.310915507009992e-56,0.32966880114559044,356569.775319070603785650489352505631575523269648869115662011
53,0.2117846101334508,7.984069594635441e-63,5.310909116271225e-56,0.3296683415560456,370415.348572372818661454516078028270012913336508384501112769
54,0.21178461013345076,-4.4507660771814405e-62,-5.310901816219304e-56,0.3296699329403632,384527.009781639633915909712759951086014281378334992113192286
55,0.21178461013345076,-2.8849776644249727e-62,5.310905405807414e-56,0.32966996290761924,398900.655118219308578290229262127115583558645212686683179238
56,0.2117846101334508,-1.5725777732966753e-62,-5.310889643248823e-56,0.32966839456331376,413536.034140220809334337507511832085358985785820755894450544
57,0.2117846101334508,2.8800025620679043e-62,5.310916260227065e-56,0.3296685871999611,428437.295925069440045669885303510380916786965612374404413805
58,0.21178461013345076,-2.918898514418247e-62,-5.31088051375792e-56,0.32966993327931254,443603.86222064296891742267652794241145262191284752390024708
59,0.21178461013345076,9.493101745563769e-64,5.310886881408954e-56,0.3296694254522092,459031.707999656092724219963337391017266635684431222711412159
60,0.2117846101334508,-1.441316671779103e-62,-5.310869523224426e-56,0.32966819299119454,474722.197907320125497805164416976454642432482986263104711035
61,0.21178461013345076,8.782198429964648e-63,5.310841839205148e-56,0.3296688437210322,490679.106994384378907830731302590807906952215238852402962961
62,0.21178461013345076,-1.651980506741637e-62,-5.310856550047926e-56,0.32966980375289534,506900.290250451889706391503985475302599906398968603916965996
63,0.21178461013345076,1.757192563628131e-62,5.310853788167147e-56,0.32966895605669017,523382.434635601324464290796059360345218596358008108206670285
64,0.2117846101334508,-1.285474961263023e-62,-5.310844636459454e-56,0.32966815457877546,540128.304461865741243242871669433663313673778345354008292801
65,0.21178461013345076,-3.0982554981260624e-63,5.31082615408659e-56,0.32966905809225433,557140.708175909785908705088567144224685322546331501766424971
66,0.21178461013345076,-4.7037059153813784e-63,-5.310832650838159e-56,0.3296695768952269,574416.270782243395552904940961306700653425160559159284869434
67,0.21178461013345076,2.3871369552637865e-62,5.310835330911575e-56,0.3296685856879343,591952.912461254837977066917143659964358456542695230324133863
68,0.2117846101334508,-8.967932784884344e-63,-5.310821789752418e-56,0.3296682317302598,609754.361408288482091526340224359674441107253107072365766571
69,0.21178461013345076,5.9907546607056385e-62,5.310808557636963e-56,0.32966919758882596,627822.019888160173878303199449932221083890133419191861511979
70,0.21178461013345076,-2.3130130314561723e-64,-5.310807856054948e-56,0.3296692918125449,646151.811952587988187380796697460162339537570369808407080454
71,0.2117846101334508,3.1044757880217036e-63,5.310795008431272e-56,0.32966832903747123,664743.218671157038230409220906271319509254818334594625381315
72,0.2117846101334508,-7.981490737385868e-63,-5.310799002243656e-56,0.32966837631267165,683600.345121955970040601580051547484275829340233611419237656
73,0.21178461013345076,5.673537764162738e-62,5.310814074859396e-56,0.3296692479783498,702722.968990650404819158659540219716907948125448318609568436
74,0.21178461013345076,1.044769706617203e-62,-5.310786751785888e-56,0.3296689881422632,722106.951626813251175361959633499573296420601494513234073446
75,0.2117846101334508,2.808881347993852e-63,5.310773477518809e-56,0.32966818588404684,741753.418239105433211763460441370526473837348295923300802827
76,0.21178461013345076,-1.1343326963148573e-62,-5.3107786720129345e-56,0.3296685442062381,761666.204534092429579338337889124124878124046666543764485069
77,0.21178461013345076,1.2162840791145845e-62,5.310775542472778e-56,0.32966921066975724,781843.500024396259140127802676285255891035155878823567745088
78,0.21178461013345076,6.619889482648005e-63,-5.310764315579812e-56,0.32966870130793535,802281.751502991461486081775660182532448221318211625128367649
79,0.2117846101334508,-1.8446094750702522e-62,5.310765904172843e-56,0.3296681436796372,822983.553881846342095582936806306945981848625724609644039446
80,0.21178461013345076,-1.6048337367218892e-62,-5.310754837095467e-56,0.3296686988110078,843951.868956179998845982693069256558607875119740351423625504
81,0.21178461013345076,2.2143246668625785e-62,5.310755370394379e-56,0.32966909915929277,865183.583833647869261160571764486946030264568585342138139249
82,0.21178461013345076,3.1153230647035935e-63,-5.310740781662981e-56,0.3296684591117069,886676.28762684691929584049687541956327166047788164965172587
83,0.2117846101334508,6.370559685247561e-64,5.3107502573184695e-56,0.32966818088240807,908433.639239563742037610050736573057247546012980084284399263
84,0.21178461013345076,-2.334920478087942e-62,-5.310729867321644e-56,0.3296688134108339,930457.258970737623268660741310477659144756652300092828379212
85,0.21178461013345076,3.2893234821004928e-62,5.310737106376146e-56,0.3296689350529965,952743.222303159915795931817903808333170776805905029246575984
86,0.21178461013345076,-2.4536721035773264e-63,-5.310717371704452e-56,0.3296682796282959,975290.638452350626667673914482431824418395290431647951394566
87,0.2117846101334508,3.2864700945576033e-62,5.31072231915236e-56,0.3296682707277539,998103.656455347776695987824702365922145464667272771926895127
88,0.21178461013345076,-2.635439462364598e-62,-5.310706783629027e-56,0.3296688723357763,1021182.29894730074412977590041192636245378541089951106756983
89,0.21178461013345076,3.239745742875989e-63,5.310694872481579e-56,0.329668743903613,1044522.44818420741003542955698353280699412479664883017261004
90,0.2117846101334508,-1.3968345096011075e-62,-5.310695002358658e-56,0.3296681704487337,1068124.87225389711100365830407518508873962797523173699981141
91,0.2117846101334508,3.1978277021809266e-62,5.310693140907598e-56,0.3296683851267327,1091993.55889378942604327786294556672630891308399611075158635
92,0.21178461013345076,-2.8024907474989143e-62,-5.310684085845974e-56,0.32966887083537366,1116126.92910024100241767707381644042247624830539520828103717
93,0.21178461013345076,-8.471340616837881e-63,5.310686072681276e-56,0.32966855122078675,1140521.31980343387272743409635053641745545240942238450324137
94,0.2117846101334508,-2.4402128660181104e-62,-5.310672708698716e-56,0.32966812929790723,1165179.03619052331283381568132903035967647975365502385475904
95,0.21178461013345076,2.8396225738472015e-62,5.310678229343884e-56,0.32966849824099104,1190103.27864997762491439431047977917991896062036265859198357
96,0.21178461013345076,-2.8742872589994566e-62,-5.310660840013274e-56,0.3296688137122111,1215291.11486869480638570890395309911542129177127142068930228
97,0.21178461013345076,-4.234145836869085e-62,5.310657846636775e-56,0.32966837911900465,1240739.9116522859015998923665338917103966766225947889915861
98,0.2117846101334508,-3.809333924197146e-62,-5.310652085164972e-56,0.3296681458200767,1266453.14898240671677590440216560948916607827244693014347623
99,0.21178461013345076,-2.970508768518454e-62,5.31064042266735e-56,0.3296685892646189,1292432.73735301201232220086645865352879591541366964612847559
100,0.21178461013345076,-3.473975670042087e-62,-5.310638134141223e-56,0.3296687130245089,1318674.85209803568753252914443382998353219122596750934474923
101,0.21178461013345076,5.057707022356355e-63,5.310651402946639e-56,0.32966824396033084,1345178.30265573396188129389023148454005109615322590387123433
103,0.21178461013345076,-3.309497293566815e-63,5.310636493212957e-56,0.32966864415191904,1398981.85832308354050185219699977408838401381814307426082861
104,0.21178461013345076,-3.727646503337052e-62,-5.310613736917071e-56,0.3296685853154671,1426278.16750883701889161275849057427163460610914743179210568
106,0.2117846101334508,-5.730872886784582e-62,-5.310602030086248e-56,0.32966828540692494,1481661.14193288358862120867400295676415852506445443829221011
107,0.21178461013345076,-1.2047159279066774e-62,5.310591475863259e-56,0.32966865629230785,1509750.57835625310201434419703646726661187827189343997293014
109,0.2117846101334508,2.3446060659963e-64,5.310604876337896e-56,0.3296681145973611,1566714.74781249908685421183371276626299442531558300944807637
111,0.21178461013345076,-1.8312293326513128e-62,5.310569610592201e-56,0.3296686262518504,1624738.85761961955768580347083538186665075445743505864977039
113,0.2117846101334508,-2.8037124211050026e-62,5.310566053598507e-56,0.3296681179350296,1683812.8791649571054909939543809641254408276265182742158788
114,0.21178461013345076,-5.8824791615624e-62,-5.310559954807756e-56,0.329668444344699,1713748.4410814833018172221342961516981893853395050802169237
116,0.21178461013345076,-3.568452861790914e-62,-5.310548824482226e-56,0.32966821467967605,1774406.19869188849517865663695295002508799983050365353613211
118,0.21178461013345076,-5.233163293093788e-62,-5.310536991401293e-56,0.3296684932756229,1836121.64014790947604944682691102166213343821623306198697253
120,0.2117846101334508,-3.679272230607849e-62,-5.310525128766445e-56,0.3296681403312252,1898888.48830785711670833668719387819403965214874213756056452
122,0.21178461013345076,-4.323220185726804e-62,-5.310512105570446e-56,0.32966851082793674,1962714.44606520404000906121683525495779630242161366986701161
123,0.21178461013345076,-2.221245940377813e-63,5.310503181256478e-56,0.32966836939603456,1995021.10423704264520648402221609141699311489445369979284782
125,0.21178461013345076,1.07005125415137e-62,5.310485143312027e-56,0.3296682794796402,2060426.74674775129270925905452776026846178200172198468652572
127,0.21178461013345076,-2.0771044443825094e-62,5.310500434105581e-56,0.3296682702525033,2126887.81236105010678252207050199402427271529339651305900958
129,0.21178461013345076,1.2031491868835591e-62,5.310481619089423e-56,0.32966833905483395,2194404.33208459665266997719006988628248730505543520967187888
131,0.21178461013345076,-1.3509576051223927e-62,5.310444296010065e-56,0.3296681847988524,2262974.28773324251122437712671595419910232664904997782714
133,0.21178461013345076,5.169021491586465e-62,5.310441184919488e-56,0.3296683821188534,2332601.60452015910836117115490857457069245272047845850981235
135,0.21178461013345076,9.227862914173902e-64,5.310440188379094e-56,0.3296681214530183,2403280.60539250342006790332762964227567596465538699736678099
138,0.21178461013345076,-4.851842074041542e-64,-5.3104201269394555e-56,0.3296683065085242,2511281.29165933378366481680854499571274579180256825940767965
140,0.2117846101334508,-2.1027662284044644e-62,-5.310409809591603e-56,0.32966821091408877,2584598.77356645597976705298748464591985121730366280748822041
142,0.21178461013345076,7.62061643313379e-63,-5.310396644359496e-56,0.32966822677167784,2658972.04984964484316136684956028579598285810013691102342158
144,0.21178461013345076,-1.4980741618569153e-62,-5.310383868260104e-56,0.32966825885790013,2734400.40627096696146841643252147083862387499598480264609198
146,0.21178461013345076,7.126953495624385e-63,-5.310375819084213e-56,0.3296681553354185,2810882.55965191239530942939748748225928962445931905830748046
149,0.21178461013345076,3.5848585627577425e-62,5.310379331234506e-56,0.32966831541293384,2927586.50819301756995707141033871184192502222341806312697289
151,0.2117846101334508,1.849317234239097e-62,5.310354090609014e-56,0.3296681178214166,3006705.10177844790362046532086248842451074933945151009528452
153,0.21178461013345076,1.1706772907567232e-62,5.310359284268165e-56,0.32966825358712465,3086881.65928840037105032330920273637181480370761743229874003
156,0.21178461013345076,-1.3787222176988563e-62,-5.3103158592267025e-56,0.32966831391141116,3209123.23493924095556742303877968930126912256473383252762401
158,0.2117846101334508,-1.394772544084834e-62,-5.31030418703163e-56,0.3296680511011712,3291933.29107585525958803699306853286055704115521864499468884
160,0.21178461013345076,-1.558565361597135e-62,-5.310292512018201e-56,0.32966829258894753,3375803.31611082292305750524329948381583546869577904024314405
163,0.21178461013345076,6.1506534339497246e-62,5.310265367305319e-56,0.329668226341199,3503582.0422637268616038690003274372408281571963276674302605
165,0.21178461013345076,7.797077797060828e-63,5.310263692709076e-56,0.3296680775484791,3590085.36450293732368310696408895660684899339605017509156869
168,0.21178461013345076,-2.1476384197237064e-62,-5.310247007908631e-56,0.3296682045439337,3721822.16201919406813712560588646698050216750177102069098566
171,0.21178461013345076,1.970488817990361e-62,5.310214961980466e-56,0.3296682457124437,3855931.66915102654069154002788287709346163250657517004325866
173,0.2117846101334508,1.058940024837998e-62,5.310238480295282e-56,0.3296680274090138,3946653.75692974970438768618166586212904549026253446328811689
176,0.21178461013345076,-3.214732254125924e-62,-5.310199697457364e-56,0.32966809749591264,4084719.5952133560124134295748926516583774969268596854211519
179,0.21178461013345076,-1.6172106384025238e-62,5.310182515335917e-56,0.32966819971227823,4225159.51479244293569193241083509210599334056258385984988658
181,0.2117846101334508,-2.2589034938631863e-62,5.310181328665557e-56,0.3296680417122669,4320101.88581422986384994578371240402694044303712488603847948
184,0.21178461013345076,-4.432928019730643e-62,-5.310154209930743e-56,0.329668020674677,4464496.20318474543982771045989082644897426711188911465945916
187,0.21178461013345076,-1.8528301275444815e-62,5.310133474844645e-56,0.32966811196682927,4611265.68294722112699585986294492381177869751588970719643911
190,0.21178461013345076,-5.0330693301252475e-62,-5.310119010801509e-56,0.32966817450525887,4760408.43985593774008148544130211302220736061982308759017719
