time,m_x,m_y,m_z,qfi
1,0.25668309430752106,6.27875428453774e-17,0.4289159160730193,4.936799764074511
2,0.25668309430752106,-1.2557508569075477e-16,-0.4289159160730192,9.107964966223081
3,0.25668309430752106,1.8836262853613213e-16,0.42891591607301904,3.5993828188686536
4,0.25668309430752106,-2.511501713815095e-16,-0.4289159160730188,0.19646999726516862
5,0.25668309430752106,3.139377142268868e-16,0.42891591607301854,6.245346221510974
6,0.25668309430752106,-3.76725257072264e-16,-0.4289159160730182,8.719369970863513
7,0.25668309430752106,4.395127999176412e-16,0.4289159160730178,2.347925684929328
8,0.25668309430752106,-5.023003427630184e-16,-0.4289159160730173,0.7688606956053432
9,0.25668309430752106,5.650878856083954e-16,0.42891591607301677,7.412631773340634
10,0.25668309430752106,-6.278754284537724e-16,-0.4289159160730162,7.975686193362095
11,0.25668309430752106,6.906629712991493e-16,0.42891591607301555,1.2898249480912902
12,0.25668309430752106,-7.534505141445261e-16,-0.4289159160730148,1.6679487130167256
13,0.25668309430752106,8.162380569899027e-16,0.42891591607301405,8.33863960250441
15,0.25668309430752106,9.418131426806557e-16,0.42891591607301227,0.515661552287455
16,0.25668309430752106,-1.004600685526032e-15,-0.42891591607301127,2.8165811473157505
18,0.25668309430752106,-1.1301757712167842e-15,-0.42891591607300916,5.703465257241397
20,0.25668309430752106,-1.2557508569075357e-15,-0.4289159160730068,4.116371645888244
23,0.25668309430752106,1.4441134854436614e-15,0.4289159160730027,0.05431180986196916
25,0.25668309430752106,1.569688571134411e-15,0.4289159160729997,9.017645981409165
28,0.25668309430752106,-1.7580511996705334e-15,-0.42891591607299473,6.720565143510414
31,0.25668309430752106,1.9464138282066534e-15,0.4289159160729892,1.119300032487602
34,0.25668309430752106,-2.134776456742771e-15,-0.428915916072983,0.9158247257886428
38,0.25668309430752106,-2.3859266281242567e-15,-0.428915916072974,0.2776401031614625
42,0.25668309430752106,-2.637076799505737e-15,-0.428915916072964,0.008451574540618853
47,0.25668309430752106,2.9510145137325784e-15,0.42891591607295,6.004766865988849
52,0.25668309430752106,-3.264952227959409e-15,-0.42891591607293444,8.142291295780584
58,0.25668309430752106,-3.64167748503159e-15,-0.42891591607291374,2.5871640641810694
65,0.25668309430752106,4.08119028494911e-15,0.4289159160728867,0.029020747430900707
72,0.25668309430752106,-4.5207030848666e-15,-0.42891591607285656,2.0793994060108107
80,0.25668309430752106,-5.0230034276294075e-15,-0.4289159160728184,0.3737341046114099
89,0.25668309430752106,5.588091313237508e-15,0.4289159160727707,5.758224019035558
98,0.25668309430752106,-6.153179198845543e-15,-0.42891591607271784,7.3652996930843555
109,0.25668309430752106,6.843842170144152e-15,0.42891591607264634,9.117505839233287
121,0.25668309430752106,7.59729268428795e-15,0.4289159160725597,6.9216831937715835
135,0.25668309430752106,8.47631828412218e-15,0.42891591607244717,6.7668764730870326
149,0.25668309430752106,9.355343883956164e-15,0.4289159160723224,0.016221446634333236
166,0.25668309430752106,-1.042273211232564e-14,-0.42891591607215424,8.86275749983487
184,0.25668309430752106,-1.1552907883539897e-14,-0.42891591607195645,1.9456853549445512
