time,m_x,m_y,m_z,qfi
1,0.1954557858428114,-0.14957597558801916,-0.43492694402400495,0.912663837922484
2,0.29987005592146054,-0.031229774103331862,0.39262386548739375,9.7701473283409
3,0.12751421923035877,0.12395100851344691,-0.45346518875394526,33.660787001311654
4,0.057240851315921125,0.06415424780675612,0.47814106338208195,60.78769401710901
5,0.24015607871653136,-0.0828858454326843,-0.4161848339031485,87.40095052888309
6,0.22953741999053,-0.07510425951235737,0.4160412737801956,139.10005600196305
7,0.08716238075205468,0.04379452617029329,-0.46504797873216713,219.72622500394348
8,0.1508064167870618,0.07761704830063118,0.44767140739722433,290.2999496003558
9,0.23740338900549846,0.000999903629220708,-0.4175658337617468,341.6976683328465
10,0.1514291094875519,-0.062884213772962,0.4449897288614908,418.75433822323635
11,0.1162300593181159,-0.032549066906182304,-0.4571453381441886,517.8934728388656
13,0.1944257365854329,0.04143357574556377,-0.43005242035045127,720.6970722131949
15,0.18054459248735039,-0.04327466452048415,-0.43619515891030314,1032.901695169333
17,0.14905539096317005,0.0190184958320971,-0.44582930787447694,1327.7875220163721
20,0.148702681013756,-0.03963129626026178,0.44589758355148407,1865.2226898060974
23,0.1786900980104089,0.035152976851820464,-0.43744740058605525,2287.333288357136
26,0.18897130387835434,-0.03219043513782206,0.4348086479037109,2918.452932603743
30,0.11424626412179036,-0.08320767834250156,0.46084870336904427,3944.8995775790972
34,0.0402529281375768,-0.07496442431363803,0.4835087483364568,5154.340045239691
40,0.2799668276144179,-0.041112152292970036,0.39858184150481296,7557.541665588375
46,0.1630507683221331,0.08960252837339677,0.44279788302688383,10037.206751494368
52,0.11384585854927118,-0.0009133278791523947,0.45553908973075546,13142.516045022461
60,0.17274675784537744,0.019263344701923868,0.43709911205324703,18268.614663367476
69,0.07913247444111172,-0.08092493166682925,-0.46692186971061334,25155.164181112825
80,0.08613307272364899,0.0859484698284425,0.4632874344347256,35592.18848404348
92,0.21466999559650587,-0.03343396086462581,0.4148526768336874,50853.488630974614
105,0.2549610476961459,0.04011311366047031,-0.40689057273796225,70388.86192024758
121,0.08455091151808772,-0.023963581286752658,-0.46108658141485315,100442.3463716723
139,0.21970218502713576,0.0019388758586026751,-0.4153546588278494,144122.88260134635
160,0.22752772712991007,0.0672876422769785,0.4111085083661469,203481.83041479392
184,0.2599984004407746,0.0513957238218029,0.4001328437861105,282944.01555689337
212,0.1746590182358234,-0.02310838996346329,0.43442428844513786,387207.191110773
243,0.19876912466939434,-0.07177152168138,-0.4269057721721267,503634.340099164
280,0.08417485451126332,0.006761825573320915,0.46832678247361015,639838.4087100216
321,0.13821007733025764,0.010488281385428387,-0.44848443468039295,774796.4790759194
